CPA ID 6,CPA label 6,CPA ID 4,CPA ID 3,CPA ID 2,CPA label 4,CPA label 3,CPA label 2,CPA ID 1
494114,Road transport services of intermodal containers,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494115,Road transport services of dry bulk goods,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494116,Road transport services of live animals,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494117,Road transport services of freight by man- or animal-drawn vehicles,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494118,Road transport services of letters and parcels,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494119,Other road transport services of freight,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494120,Rental services of trucks with operator,4941,494,49,Freight transport services by road,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494211,Removal services for households,4942,494,49,Removal services,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
494219,Other removal services,4942,494,49,Removal services,Freight transport services by road and removal services,Land transport services and transport services via pipelines,H
512111,Scheduled air transport services of intermodal containers,5121,512,51,Freight air transport services,Freight air transport and space transport services,Air transport services,H
512112,Air transport services of letters and parcels,5121,512,51,Freight air transport services,Freight air transport and space transport services,Air transport services,H
512113,Scheduled air transport services of other freight,5121,512,51,Freight air transport services,Freight air transport and space transport services,Air transport services,H
512114,Non-scheduled air transport services of other freight,5121,512,51,Freight air transport services,Freight air transport and space transport services,Air transport services,H
512120,Rental services of freight air transport equipment with operator,5121,512,51,Freight air transport services,Freight air transport and space transport services,Air transport services,H
512211,Space transport services of passengers,5122,512,51,Space transport services,Freight air transport and space transport services,Air transport services,H
512212,Space transport services of freight,5122,512,51,Space transport services,Freight air transport and space transport services,Air transport services,H
522111,Railway pushing or towing services,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522119,Other services incidental to railway transportation,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522121,Bus station services,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522122,Highway operation services,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522123,Bridges and tunnel operation services,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522124,Parking lot services,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522125,Towing services for private and commercial vehicles,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522129,Other services incidental to road transportation,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522130,Services incidental to transportation via pipelines,5221,522,52,Services incidental to land transportation,Support services for transportation,Warehousing and support services for transportation,H
522211,Port and waterway operation services (except cargo handling) on sea and coastal waters,5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522212,Inland waterway operation services (except cargo handling),5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522213,Pilotage and berthing services on sea and coastal waters,5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522214,Pilotage and berthing services on inland waters,5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522215,Vessel salvage and refloating services on sea and coastal waters,5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522216,Vessel salvage and refloating services in inland waters,5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522219,Other services incidental to water transportation,5222,522,52,Services incidental to water transportation,Support services for transportation,Warehousing and support services for transportation,H
522311,"Airport operation services, excluding cargo handling",5223,522,52,Services incidental to air transportation,Support services for transportation,Warehousing and support services for transportation,H
522312,Air traffic control services,5223,522,52,Services incidental to air transportation,Support services for transportation,Warehousing and support services for transportation,H
522319,Other service activities incidental to air transportation,5223,522,52,Services incidental to air transportation,Support services for transportation,Warehousing and support services for transportation,H
522320,Services incidental to space transportation,5223,522,52,Services incidental to air transportation,Support services for transportation,Warehousing and support services for transportation,H
522411,Container handling services at ports,5224,522,52,Cargo handling services,Support services for transportation,Warehousing and support services for transportation,H
522412,Other container handling services,5224,522,52,Cargo handling services,Support services for transportation,Warehousing and support services for transportation,H
522413,Other cargo handling services at ports,5224,522,52,Cargo handling services,Support services for transportation,Warehousing and support services for transportation,H
522419,Other cargo handling services,5224,522,52,Cargo handling services,Support services for transportation,Warehousing and support services for transportation,H
522911,Ship-broker services,5229,522,52,Other transportation support services,Support services for transportation,Warehousing and support services for transportation,H
522912,Other freight brokerage services,5229,522,52,Other transportation support services,Support services for transportation,Warehousing and support services for transportation,H
522919,Other freight transport agency services,5229,522,52,Other transportation support services,Support services for transportation,Warehousing and support services for transportation,H
522920,Other transportation support services n.e.c.,5229,522,52,Other transportation support services,Support services for transportation,Warehousing and support services for transportation,H
562111,Event catering services for private households,5621,562,56,Event catering services,Event catering services and other food serving services,Food and beverage serving services,I
562119,Other event catering services,5621,562,56,Event catering services,Event catering services and other food serving services,Food and beverage serving services,I
562911,Contract food services for transportation operators,5629,562,56,Other food serving services,Event catering services and other food serving services,Food and beverage serving services,I
562919,Other contract food services,5629,562,56,Other food serving services,Event catering services and other food serving services,Food and beverage serving services,I
562920,Canteen services,5629,562,56,Other food serving services,Event catering services and other food serving services,Food and beverage serving services,I
581111,Printed educational textbooks,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581112,"Printed professional, technical and scholarly books",5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581113,Printed children books,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581114,Printed dictionaries and encyclopaedias,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581115,Printed atlases and other books with maps,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581116,"Printed maps and hydrographic or similar charts, other than in book form",5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581119,"Other printed books, brochures, leaflets and the like",5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581120,"Books on disk, tape or other physical media",5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581130,On-line books,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581141,"Advertising space in books, printed",5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581142,"Advertising space in books, electronic",5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581150,Publishing of books on a fee or contract basis,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581160,Licensing services for books,5811,581,58,Book publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581210,Directories and mailing lists printed or on physical media,5812,581,58,Publishing directories and mailing lists,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581220,On-line directories and mailing lists,5812,581,58,Publishing directories and mailing lists,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581230,Licensing services for the right to use directories and mailing lists,5812,581,58,Publishing directories and mailing lists,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581310,Printed newspapers,5813,581,58,Publishing services of newspapers,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581320,On-line newspapers,5813,581,58,Publishing services of newspapers,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581331,"Advertising space in newspapers, printed",5813,581,58,Publishing services of newspapers,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581332,"Advertising space in newspapers, electronic",5813,581,58,Publishing services of newspapers,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581411,Printed general interest journals and periodicals,5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581412,"Printed business, professional and academic journals and periodicals",5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581419,Other printed journals and periodicals,5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581420,On-line journals and periodicals,5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581431,"Advertising space in journals and periodicals, printed",5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581432,"Advertising space in journals and periodicals, electronic",5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581440,Licensing services for journals and periodicals,5814,581,58,Publishing services of journals and periodicals,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581911,"Printed postcards, cards bearing greetings and the like",5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581912,"Printed pictures, designs and photographs",5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581913,"Printed transfers (decalcomanias), calendars",5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581914,"Printed unused postage, revenue or similar stamps; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and similar documents of title",5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581915,"Printed trade advertising material, commercial catalogues and the like",5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581919,Other printed matter,5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581921,On-line adult content,5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581929,Other on-line content n.e.c.,5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
581930,Licensing services for other printed matter,5819,581,58,Other publishing services,"Publishing services of books, periodicals and other publishing services",Publishing services,J
582110,"Computer games, packaged",5821,582,58,Publishing services of computer games,Software publishing services,Publishing services,J
582120,Computer games downloads,5821,582,58,Publishing services of computer games,Software publishing services,Publishing services,J
582130,On-line games,5821,582,58,Publishing services of computer games,Software publishing services,Publishing services,J
582140,Licensing services for the right to use computer games,5821,582,58,Publishing services of computer games,Software publishing services,Publishing services,J
582911,"Operating systems, packaged",5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582912,"Network software, packaged",5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582913,"Database management software, packaged",5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582914,"Development tools and programming languages software, packaged",5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582921,"General business productivity and home use applications, packaged",5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582929,"Other application software, packaged",5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582931,System software downloads,5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582932,Application software downloads,5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582940,On-line software,5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
582950,Licensing services for the right to use computer software,5829,582,58,Other software publishing services,Software publishing services,Publishing services,J
591111,Motion picture production services,5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591112,Promotional or advertisement motion picture and video production services,5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591113,Other television programme production services,5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591121,"Motion picture, video and television programme originals",5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591122,Cinematographic film,5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591123,"Films and other video content on disk, tape or other physical media",5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591124,Films and other video downloads,5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591130,"Sale of advertising space or time in motion picture, video and television products",5911,591,59,"Motion picture, video and television programme production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591211,Audio-visual editing services,5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591212,Transfers and duplication of masters services,5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591213,Colour correction and digital restoration services,5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591214,Visual effects services,5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591215,Animation services,5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591216,"Captioning, titling and subtitling services",5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591217,Sound editing and design services,5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591219,"Other motion picture, video and television programme post-production services",5912,591,59,"Motion picture, video and television programme post-production services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591311,Licensing services for film rights and their revenues,5913,591,59,"Motion picture, video and television programme distribution services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591312,"Other motion picture, video and television programme distribution services",5913,591,59,"Motion picture, video and television programme distribution services","Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
591410,Motion picture projection services,5914,591,59,Motion picture projection services,"Motion picture, video and television programme services","Motion picture, video and television programme production services, sound recording and music publishing",J
631111,Data processing services,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631112,Web hosting services,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631113,Application service provisioning,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631119,Other hosting and IT infrastructure provisioning services,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631121,Streamed video content,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631122,Streamed audio content,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631130,Advertising space or time in Internet,6311,631,63,"Data processing, hosting and related services","Data processing, hosting and related services; web portals",Information services,J
631210,Web portal content,6312,631,63,Web portal content,"Data processing, hosting and related services; web portals",Information services,J
639111,News agency services to newspapers and periodicals,6391,639,63,News agency services,Other information services,Information services,J
639112,News agency services to audio-visual media,6391,639,63,News agency services,Other information services,Information services,J
639910,Information services n.e.c.,6399,639,63,Other information services n.e.c.,Other information services,Information services,J
639920,Original compilations of facts/information,6399,639,63,Other information services n.e.c.,Other information services,Information services,J
641110,Central banking services,6411,641,64,Central banking services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641911,Deposit services to corporate and institutional depositors,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641912,Deposit services to other depositors,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641921,Inter-industry credit granting services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641922,Consumer credit granting services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641923,Residential mortgage credit granting services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641924,Non-residential mortgage credit granting services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641925,Commercial non-mortgage credit granting services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641926,Credit card services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641929,Other credit granting services by monetary institutions,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
641930,Other monetary intermediation services n.e.c.,6419,641,64,Other monetary intermediation services,Monetary intermediation services,"Financial services, except insurance and pension funding",K
649110,Financial leasing services,6491,649,64,Financial leasing services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649211,"Inter-industry credit granting services, other than by monetary institutions",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649212,"Consumer credit granting services, other than by monetary institutions",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649213,"Residential mortgage credit granting services, other than by monetary institutions",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649214,"Non-residential mortgage credit granting services, other than by monetary institutions",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649215,"Commercial non-mortgage credit granting services, other than by monetary institutions",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649216,"Credit card services, other than by monetary institutions",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649219,"Other credit granting services, other than by monetary institutions, n.e.c.",6492,649,64,Other credit granting services,"Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649911,Investment banking services,6499,649,64,"Other financial services, except insurance and pension funding, n.e.c.","Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
649919,"Financial services, except insurance and pension funding, n.e.c.",6499,649,64,"Other financial services, except insurance and pension funding, n.e.c.","Other financial services, except insurance and pension funding","Financial services, except insurance and pension funding",K
651110,Life insurance services,6511,651,65,Life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651211,Accident insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651212,Health insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651221,"Motor vehicle insurance services, third party liability",6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651229,Other motor vehicle insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651231,Railway rolling stock insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651232,Aircraft liability insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651233,Other aircraft insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651234,Ships liability insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651235,Other ships insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651236,Freight insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651241,Fire damage to property insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651249,Other damage to property insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651250,General liability insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651261,Credit insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651262,Suretyship insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651271,Travelling and assistance insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651272,Legal expenses insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651273,Miscellaneous financial loss insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
651290,Other non-life insurance services,6512,651,65,Non-life insurance services,Insurance services,"Insurance, reinsurance and pension funding services, except compulsory social security",K
661111,Financial market operational services,6611,661,66,Services related to the administration of financial markets,"Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661112,Financial market regulatory services,6611,661,66,Services related to the administration of financial markets,"Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661119,Other services related to the administration of financial markets,6611,661,66,Services related to the administration of financial markets,"Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661211,Securities brokerage services,6612,661,66,Security and commodity contracts brokerage services,"Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661212,Commodity brokerage services,6612,661,66,Security and commodity contracts brokerage services,"Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661213,Foreign exchange services,6612,661,66,Security and commodity contracts brokerage services,"Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661910,Processing and clearing services of securities transactions,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661921,Mergers and acquisition services,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661922,Corporate finance and venture capital services,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661929,Other auxiliary services related to investment banking,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661931,Trust services,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661932,Custody services,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661991,Financial consultancy services,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661992,Financial transactions processing and clearinghouse services,6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
661999,"Other services auxiliary to financial services n.e.c., except insurance and pension funding",6619,661,66,"Other services auxiliary to financial services, except insurance and pension funding","Services auxiliary to financial services, except insurance and pension funding",Services auxiliary to financial services and insurance services,K
662110,Risk and damage evaluation services,6621,662,66,Risk and damage evaluation services,Services auxiliary to insurance and pension funding,Services auxiliary to financial services and insurance services,K
662210,Services of insurance agents and brokers,6622,662,66,Services of insurance agents and brokers,Services auxiliary to insurance and pension funding,Services auxiliary to financial services and insurance services,K
662911,Actuarial services,6629,662,66,Other services auxiliary to insurance and pension funding,Services auxiliary to insurance and pension funding,Services auxiliary to financial services and insurance services,K
662919,Other services auxiliary to insurance and pension funding n.e.c.,6629,662,66,Other services auxiliary to insurance and pension funding,Services auxiliary to insurance and pension funding,Services auxiliary to financial services and insurance services,K
683111,"Residential buildings and associated land sale services on a fee or contract basis, except of time-share ownership properties",6831,683,68,Real estate agency services on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683112,Time-share properties sale services on a fee or contract basis,6831,683,68,Real estate agency services on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683113,Residential vacant land sale services on a fee or contract basis,6831,683,68,Real estate agency services on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683114,Non-residential buildings and associated land sale services on a fee or contract basis,6831,683,68,Real estate agency services on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683115,Non-residential vacant land sale services on a fee or contract basis,6831,683,68,Real estate agency services on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683116,Real estate appraisal services on a fee or contract basis,6831,683,68,Real estate agency services on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683211,"Residential property management services on a fee or contract basis, except of time-share ownership properties",6832,683,68,Management services of real estate on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683212,Time-share property management services on a fee or contract basis,6832,683,68,Management services of real estate on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
683213,Non-residential property management services on a fee or contract basis,6832,683,68,Management services of real estate on a fee or contract basis,Real estate services on a fee or contract basis,Real estate services,L
702110,Public relations and communication services,7021,702,70,Public relations and communication services,Management consulting services,Services of head offices; management consulting services,M
702211,Strategic management consulting services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702212,Financial management consulting services (except corporate tax),7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702213,Marketing management consulting services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702214,Human resources management consulting services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702215,Production management consulting services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702216,Supply chain and other management consulting services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702217,Business process management services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702220,"Other project management services, except construction project management services",7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702230,Other business consulting services,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
702240,Trademarks and franchises,7022,702,70,Business and other management consulting services,Management consulting services,Services of head offices; management consulting services,M
711110,Plans and drawings for architectural purposes,7111,711,71,Architectural services,Architectural and engineering services and related technical consulting services,Architectural and engineering services; technical testing and analysis services,M
711121,Architectural services for residential building projects,7111,711,71,Architectural services,Architectural and engineering services and related technical consulting services,Architectural and engineering services; technical testing and analysis services,M
711122,Architectural services for non-residential building projects,7111,711,71,Architectural services,Architectural and engineering services and related technical consulting services,Architectural and engineering services; technical testing and analysis services,M
