s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.1,1,diag,noise,FE,10,9.432190546680504e+16,9.432190546680504e+17,2.3798448581743347e+17,-9.612471253395254e+16,-5.737991508348849e+16,1.4210164086981091e+17,3.68239231253968e+17
0.1,1,diag,noise,base,10,1.1360427636297229e+17,1.1360427636297229e+18,4.654161829277295e+17,-2.7540553906336685e+17,-1.7352742385395462e+17,2.8679884782717978e+17,4.024778160350618e+17
0.1,1,diag,noise,noise,10,3.9846000789908346e+17,3.9846000789908347e+18,6.34260919565597e+17,1.912629496113272e+16,3.0763293732268084e+16,3.5902894258686464e+17,1.4544750280097592e+18
0.1,1,offdiag,FE,FE,90,3.516512505517022e+17,3.16486125496532e+19,2.4010675412731772e+16,3.193981356826111e+17,3.31635676236223e+17,3.6854754577414944e+17,3.812114306726368e+17
0.1,1,offdiag,FE,base,90,8.580631863426938e+17,7.722568677084244e+19,5.803252753289482e+17,2.721784090604201e+17,5.4429113554281664e+17,1.137650887126431e+18,1.3825335634599483e+18
0.1,1,offdiag,FE,noise,90,8.481336925213926e+16,7.633203232692533e+18,2.191665406517771e+17,-1.0634645881787366e+17,-6.305353230401371e+16,1.50965195125331e+17,3.8532065028179744e+17
0.1,1,offdiag,base,FE,90,8.580631863426941e+17,7.722568677084247e+19,5.803252753289485e+17,2.721784090604201e+17,5.4429113554281664e+17,1.137650887126431e+18,1.3825335634599483e+18
0.1,1,offdiag,base,base,90,2.2156819096882854e+18,1.994113718719457e+20,2.0440783114848317e+18,4.2101216961103277e+17,7.10067341263539e+17,2.4530803012127135e+18,4.710032094631001e+18
0.1,1,offdiag,base,noise,90,2.0330401507657597e+17,1.8297361356891836e+19,6.934055974378444e+17,-3.335548437349129e+17,-1.2134774125168786e+17,4.144549926136088e+17,9.199782182604462e+17
0.1,1,offdiag,noise,FE,90,8.481336925213926e+16,7.633203232692534e+18,2.191665406517771e+17,-1.0634645881787366e+17,-6.305353230401371e+16,1.50965195125331e+17,3.8532065028179744e+17
