q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
4,4,0.5,23475,11764161978.66497,11896665205.066061,12166381878.800041,12428024740.055708,13222420348.196491,14061969300.408525,14224793845.786882,14433054226.121561,14515927755.882189,15010566903.63597,14834030594.524633,15659059659.12552,15286311116.381617,15233165052.187836,14993918082.00785,15027344154.571447,14953703308.006939,P
5,4,0.5,20238,11331832395.937862,11490776524.489553,11753015881.818535,12521438203.737803,12876039709.941446,13170953090.943804,13225937678.962955,13272393537.02876,14806860834.949108,14996186847.914455,15303821540.009346,15319674257.823603,15847097439.014944,15800423977.204098,15369322691.766008,15430889103.815321,15346228267.47551,P
6,4,0.5,19242,9109221388.628307,9230741556.100613,9244278633.885618,9486561342.16686,9813779568.843924,9839012582.213392,9927614405.334272,14405278397.524673,14538752891.176037,15833602918.719185,16025777314.995632,16027971981.60034,16120654213.397436,16201602497.8295,16179364048.14714,16280669831.49906,16222368612.888676,P
7,4,0.5,19003,8291862731.155382,8549067533.267072,15117719167.894634,15278838256.687073,15737084825.28144,16135395176.971321,16410479853.890238,16694629581.225842,16997545377.781874,17223462617.493782,17122556695.63836,17377323770.86369,17250863552.132854,17268774383.54429,17041456685.152369,17155300835.286636,17329129377.365223,P
8,4,0.5,16251,10809932552.700872,11365347151.495806,12195780990.573101,13808326264.871336,13651933657.199158,13628733242.320347,14108451880.489859,15404422796.196922,15893358300.28745,15909856369.845041,16220978587.21571,16675773268.956049,16453556999.017847,16257834076.985535,16472835847.888645,16128374405.299852,15466656264.911676,P
9,4,0.5,9318,12934683554.304485,12995014041.765255,13456348418.572947,13795186770.35743,14203969938.675964,14248893330.540215,14273161040.22916,14415469283.305353,14630415851.246897,14860776031.120092,14817792971.195301,14819849694.090477,14753066270.457493,14702019453.64666,14537154620.224173,14591495173.001255,14810514369.032995,P
0,5,0.02,201802,13031866033.552786,13145925570.979708,13358726636.298872,13514985001.741749,13191209046.055727,13044882418.89052,13087991646.493656,13217414961.804722,13402093139.197622,13438437331.262306,13616560858.751598,13826445512.401207,13924596847.964943,14129430518.444483,13325907905.874472,13462671375.766863,14003523564.400837,Q
1,5,0.02,5184,11958039438.48142,12140610618.24063,12574298416.212757,12864656905.37428,13452721336.178339,13533387776.70147,13628434473.402536,13502061204.67787,13465361490.914665,14007240107.106266,13810302092.159561,13811527975.380695,13857636189.73078,13871860443.135492,14209459075.984674,14059801481.568817,13938099175.760195,Q
2,5,0.02,1792,11683826344.323606,11994296886.11247,12166131532.942596,12620471921.717693,13077399855.743763,13555697580.269419,13442198894.463957,13622526237.060066,14154629112.540728,14266015242.359167,14145264973.792706,14048947998.481096,14148344543.957628,13851886576.959114,14126335679.5209,14030869637.194355,13682013098.626652,Q
3,5,0.02,800,10924031498.09573,11362315408.460083,11751370649.10369,12210093959.212465,12595701112.210133,12892146700.56095,13113744921.724676,13591340193.727821,13854730539.661263,14032281369.958967,14119765250.623743,14520704122.012154,14680956164.745098,14874132042.12552,14892082394.615953,14926048133.883276,14539607785.799574,Q
4,5,0.02,389,10686096613.75005,11070880687.395294,11449484010.556795,11622308634.05035,12207599333.720016,12415175417.801292,12608477805.32617,12851235097.214191,13569882860.88208,13936150715.639345,14345972608.403322,14759927010.096704,15246687963.936485,15180137167.625107,15608057530.206352,15501888214.304777,14915609177.110785,Q
5,5,0.02,193,8998609410.39876,9226127842.58334,9905187724.547289,10276960467.773159,11402918653.06923,11800594050.18148,12600977790.609217,13446761225.53756,13628538881.935022,14372903159.337511,14702251828.431063,15284599160.16396,16428582019.013817,16633869195.052126,16830454937.631653,16470767349.744596,16310948921.700338,Q
6,5,0.02,94,11276764394.368538,11712219473.727962,11873867376.65363,11896743121.643528,12482510103.16631,13013530126.70649,13147377804.663162,13662436995.873245,14604094182.870182,15075908613.029282,14942060935.072609,14891123161.92913,14307590807.59985,14441438485.556522,13628838361.117126,13343617408.856766,13412710766.846771,Q
7,5,0.02,39,11116594565.612593,11510894807.656218,12133127963.028732,13459146919.466623,13500451702.113838,13500451702.113838,13500451702.113838,13500451702.113838,13786002380.630142,13500451702.113838,13786002380.630142,13786002380.630142,13758092344.838795,13758092344.838795,13731781689.377403,13731781689.377403,13130093250.814207,Q
8,5,0.02,14,9653407618.537374,9653407618.537374,10162806562.999056,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,Q
9,5,0.02,3,7924093978.590698,7924093978.590698,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,Q
0,5,0.05,201796,13026922902.797796,13140783939.879885,13350577202.901741,13506835568.344618,13183059612.658596,13036732985.49339,13079842213.096525,13206002158.227406,13390680335.620306,13427024527.68499,13608155857.47159,13818040511.121199,13916191846.684935,14121025517.164474,13317502904.594463,13454266374.486855,13995118563.120829,Q
1,5,0.05,5188,11956852104.558674,12139621784.662712,12576317384.932154,12866675874.093674,13447592984.52234,13528259425.04547,13623306121.746538,13500196223.202053,13463496509.438847,14005375125.630451,13805429308.386436,13806655191.607574,13852763405.957655,13866987659.362368,14204586292.211554,14054928697.795692,13933226391.987074,Q
2,5,0.05,1793,11679600585.78654,11990071127.575405,12161905774.40553,12616246163.180626,13080321417.582092,13558619142.107746,13445120456.302286,13625447798.898396,14157550674.379055,14268936804.197496,14148186535.631035,14051869560.319426,14151266105.795958,13854808138.797443,14129257241.35923,14033791199.032684,13684934660.464977,Q
3,5,0.05,800,10904072702.94375,11342356613.308104,11731411853.95171,12190135164.060486,12575742317.058153,12872187905.40897,13093786126.572697,13571381398.57584,13834771744.509283,14012322574.806988,14099806455.471762,14500745326.860174,14660997369.593119,14854173246.973541,14872123599.46397,14906089338.731297,14519648990.647594,Q
4,5,0.05,390,10716411632.11683,11101195705.762077,11479799028.923578,11652623652.417131,12237914352.086798,12445490436.168074,12638792823.69295,12881550115.580975,13600197879.248861,13966465734.006128,14376287626.770105,14790242028.463488,15277002982.303268,15210452185.99189,15638372548.573133,15532203232.67156,14945924195.477566,Q
5,5,0.05,193,8998609410.39876,9226127842.58334,9905187724.547289,10276960467.773159,11402918653.06923,11800594050.18148,12600977790.609217,13446761225.53756,13628538881.935022,14372903159.337511,14702251828.431063,15284599160.16396,16428582019.013817,16633869195.052126,16830454937.631653,16470767349.744596,16310948921.700338,Q
6,5,0.05,94,11276764394.368538,11712219473.727962,11873867376.65363,11896743121.643528,12482510103.16631,13013530126.70649,13147377804.663162,13662436995.873245,14604094182.870182,15075908613.029282,14942060935.072609,14891123161.92913,14307590807.59985,14441438485.556522,13628838361.117126,13343617408.856766,13412710766.846771,Q
7,5,0.05,39,11116594565.612593,11510894807.656218,12133127963.028732,13459146919.466623,13500451702.113838,13500451702.113838,13500451702.113838,13500451702.113838,13786002380.630142,13500451702.113838,13786002380.630142,13786002380.630142,13758092344.838795,13758092344.838795,13731781689.377403,13731781689.377403,13130093250.814207,Q
8,5,0.05,14,9653407618.537374,9653407618.537374,10162806562.999056,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,15673828913.090256,Q
9,5,0.05,3,7924093978.590698,7924093978.590698,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,Q
0,5,0.1,201776,12991121270.602514,13104982307.684603,13312835810.850739,13467089964.182896,13149852459.953352,13005666395.087622,13048775622.690758,13177130488.00112,13361808665.39402,13401443209.698406,13582574539.485006,13792459193.134615,13887208936.65189,14092042607.13143,13288519994.561419,13427333644.574728,13968185833.208702,Q
1,5,0.1,5196,11953436765.646431,12136206445.75047,12574841805.875628,12867204507.147861,13434526794.253605,13513052672.477257,13600468529.234028,13475163710.51006,13441250056.54878,13976293852.250664,13776348035.006649,13777573918.227787,13808689683.934488,13822913937.339205,14167770792.105957,14016063017.56917,13893530334.351568,Q
2,5,0.1,1799,11643233134.362017,11953703676.15088,12125538322.981005,12579878711.7561,13051010338.024014,13529308062.54967,13423440216.688513,13603767559.284622,14133084374.963354,14248014973.031809,14127264704.465347,14041260303.982292,14169708992.477133,13873251025.478615,14140441906.122845,14044975863.796299,13696949702.637577,Q
3,5,0.1,803,10918688057.308033,11356971967.672386,11746027208.31599,12204750518.424767,12590357671.422434,12886803259.77325,13108401480.93698,13585996752.94012,13800843830.284292,13978394660.581997,14065878541.246773,14456504837.806633,14606098778.211103,14799274655.591528,14817225008.081959,14851190747.349285,14464750399.265583,Q
4,5,0.1,391,10712249056.081059,11097033129.726305,11475636452.887806,11648461076.381357,12233751776.051023,12441327860.132301,12634630247.657175,12877387539.545202,13644578571.80236,13870592266.680435,14280414159.444412,14694368561.137794,15181129514.977575,15114578718.666195,15542499081.247442,15436329765.345867,14850050728.151875,Q
5,5,0.1,193,8836223355.559774,9063741787.744354,9742801669.708303,10114574412.934174,11240532598.230244,11638207995.342493,12438591735.77023,13284375170.698574,13466152827.096035,14350771264.377716,14680119933.471268,15262467265.204166,16406450124.05402,16611737300.092329,16808323042.671856,16448635454.784803,16288817026.740545,Q
6,5,0.1,95,11220539978.81191,11655995058.171331,11817642961.096998,11840518706.0869,12426285687.609682,12957305711.149862,13091153389.106531,13606212580.316614,14547869767.313555,15019684197.472654,14885836519.515982,14834898746.372503,14251366392.043222,14385214069.999895,13572613945.560495,13287392993.300135,13356486351.29014,Q
7,5,0.1,40,11400336680.211754,11794636922.255379,12416870077.627893,13742889034.065784,13784193816.713,13784193816.713,13784193816.713,13784193816.713,14069744495.229303,13784193816.713,14069744495.229303,14069744495.229303,14041834459.437956,14041834459.437956,14015523803.976564,14015523803.976564,13413835365.41337,Q
8,5,0.1,13,9653407618.537374,9653407618.537374,10162806562.999056,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,11569123422.372004,Q
9,5,0.1,4,7924093978.590698,7924093978.590698,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,Q
0,5,0.25,201624,12826514653.334932,12930673282.155703,13123646905.523746,13280902823.360785,12962355572.15445,12810369404.144072,12850658618.993338,12981750353.270288,13159053625.86832,13196621190.26982,13370680669.925766,13573942937.402433,13674013089.97416,13879359672.514256,13082792769.394978,13179147330.835358,13729881926.794146,Q
1,5,0.25,5281,11844903865.473375,12037375953.838732,12478551320.41138,12762543881.789839,13302113261.018238,13346329138.165043,13427550624.970528,13305849784.789993,13337075317.372345,13874186092.977133,13656735639.829367,13646361137.264145,13655723573.54912,13654496670.368969,13975008387.269258,13866312652.600264,13738987380.807695,Q
2,5,0.25,1830,11547472988.435934,11855475347.841608,12026742695.383503,12486451459.547497,13038114939.09055,13538702015.126163,13454099594.90398,13628086089.99007,14069287038.086277,14171966593.2209,14046738689.752901,13984467816.78978,14123309042.563868,13826853625.358528,14109374980.201408,14038819969.663433,13696425705.998999,Q
3,5,0.25,822,10884087886.898563,11324839979.646109,11726802392.928541,12165256155.976748,12499394110.5534,12817795046.968088,13027142225.197989,13475550021.38301,13720748684.560942,13910550557.792477,14045327355.087591,14428308300.734505,14586077219.57932,14794188791.69087,14793824707.351675,14820565259.22997,14423403194.902132,Q
4,5,0.25,397,10576151275.610865,10960935349.256111,11339538672.417612,11532632842.97173,12117923542.641394,12323365031.370354,12418551179.83514,12690495947.541285,13457686979.798447,13683700674.676523,14075283771.746103,14491372768.791805,14975999127.27927,14909448330.967892,15357742084.595842,15233333972.999872,14647054935.805885,Q
5,5,0.25,197,9006983801.486073,9234502233.67065,9784464891.151766,10156237634.377638,11282195819.673704,11679871216.785957,12376680087.384403,13050955858.816006,13232733515.213467,14117351952.495148,14446700621.588697,15029047953.321596,16173030812.171453,16378317988.209759,16672116151.020647,16312428563.13359,16154511733.286491,Q
6,5,0.25,97,10616838702.66268,11052293782.0221,11343038909.430605,11365914654.420506,11951681635.943287,12482701659.483467,12818240446.329517,13504807301.036346,14446464488.033287,14918278918.192383,14784431240.235712,14733493467.092236,14149961112.762955,14283808790.719625,13373996246.04887,13088775293.788507,13155967053.581352,Q
7,5,0.25,43,11772278637.006441,12166578879.050066,12788812034.422579,13373071413.008858,13414376195.656073,13414376195.656073,13414376195.656073,13414376195.656073,13699926874.172377,13414376195.656073,13699926874.172377,13699926874.172377,13672016838.38103,13672016838.38103,13645706182.919638,13645706182.919638,13044017744.356443,Q
8,5,0.25,15,10254004106.211998,10254004106.211998,10763403050.67368,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,12911479487.898243,Q
9,5,0.25,4,7924093978.590698,7924093978.590698,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,14340583470.393404,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,18445288961.111656,Q
0,5,0.5,201384,12507468036.435255,12626841373.049898,12792907023.528105,12939968931.56774,12611204790.70547,12454870479.088316,12520833161.694578,12636937280.954725,12848577310.669426,12891779611.596014,13048929727.905073,13249829997.04988,13339621211.186523,13538544993.165817,12734246439.41458,12829454763.754852,13358466227.639442,Q
1,5,0.5,5393,11639357544.843828,11784295903.30379,12242126117.91723,12552619037.835762,13103806859.064003,13135767741.566269,13183769141.235245,13094046841.174831,13110873945.973507,13582385895.19984,13360557240.671019,13368501558.903564,13379526258.634418,13373109316.142147,13718371472.259829,13593593249.435831,13478170830.095156,Q
2,5,0.5,1891,11565451332.96056,11847065022.325134,11995689757.621767,12375332604.004616,12899530126.910097,13394696482.869675,13275614656.449276,13457143783.704947,13920049327.118689,14031791308.92946,13903788636.210987,13810330829.498602,13923299096.595085,13644498983.760586,13941512006.16372,13922098768.589762,13579569783.840845,Q
3,5,0.5,850,10544054562.484056,11037965330.742676,11478372497.76096,11980585829.84764,12301968742.220367,12580496522.985746,12831869726.79338,13255743965.705503,13459299704.232906,13675517944.39821,13810317760.414131,14208528817.3444,14401139300.680023,14495235361.360775,14308709383.27477,14301536887.444143,13924497199.71014,Q
4,5,0.5,404,10267290289.110167,10550244719.342827,10923299025.862787,11116393196.416908,11728408246.665604,11814605054.272924,11890304130.855774,12038596402.634594,12805787434.891756,13056542229.102947,13350786855.363533,13766875852.409235,14255963377.52212,14309480724.062208,15006915663.139492,14940078360.924553,14343631947.843525,Q
5,5,0.5,205,8641161806.18452,8806668474.234161,9356631131.715277,9728403874.941145,10625781855.068996,11204598947.279537,11920894889.759924,12658007055.198542,12832627912.240454,13645385606.274582,13873995142.2593,14269789174.467915,15408958935.868359,15728720609.064396,15976654316.102024,15625181582.995842,15467264753.148743,Q
6,5,0.5,107,10320360337.469782,10925205841.01827,11254674774.914951,11238826713.416674,11764712182.77442,11812459963.62646,12147998750.472511,12380322515.889568,13066312755.619343,13448928041.850578,13537197283.069347,13672812809.450153,13572552697.809013,13579830782.689373,12621392945.94366,12270386329.521387,12337578089.314234,Q
7,5,0.5,51,11044006778.251665,11438307020.29529,12021816369.179626,12644799554.254084,12986661150.153133,13469933392.841274,13469933392.841274,13984992584.051357,14247816330.674076,14408620414.759808,14408620414.759808,14408620414.759808,13897438136.28032,13897438136.28032,13871127480.818928,13871127480.818928,13269439042.255733,Q
8,5,0.5,20,12661358453.871708,12661358453.871708,13170757398.33339,15318833835.55795,15318833835.55795,15318833835.55795,15318833835.55795,15318833835.55795,15604384514.074253,15318833835.55795,15604384514.074253,15604384514.074253,15604384514.074253,15604384514.074253,15604384514.074253,15604384514.074253,15604384514.074253,Q
9,5,0.5,5,8062820754.100029,8062820754.100029,14479310245.902735,14479310245.902735,14479310245.902735,14479310245.902735,14479310245.902735,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,18584015736.620987,Q
0,5,0.02,27954,11383769200.556309,11612871924.00645,11882691545.019808,12067080524.874346,12398729135.211721,12533386535.092718,12864316642.354958,13080316254.356073,14058811325.691132,13849745475.0099,14500081933.466057,14646261832.278402,14962104948.259462,15043597842.35961,14871076072.812479,14260447342.985401,14049512850.275154,P
1,5,0.02,26294,11737882460.534101,11851548123.000145,11993263834.47104,12276805221.106197,13040315956.990944,12916430609.058994,13356463061.322868,13708965857.266102,13502569271.133776,14240268159.728882,13934129738.148706,14060883596.077774,14062765768.764645,14263272681.318447,14663640333.31374,14505954418.612883,14394257931.652151,P
2,5,0.02,22774,10892646425.87638,11217602661.472752,11488648011.06982,12324724113.666235,12663844854.834642,12932367707.503416,13059797813.929497,13338839645.264355,13475103159.43995,13900004652.742096,13916847941.437277,14254080950.007555,14366330502.90521,14805288015.391113,14722333713.324255,14915344145.522427,14825051312.444798,P
3,5,0.02,22345,6712285333.319555,7010876739.999415,13560289160.175837,13739255787.63895,13379720571.618397,13411922806.683517,13618550303.988207,13761352032.312464,14733857731.048777,15029103142.29953,15177530513.0927,15328212874.381174,15640556693.799458,15475820545.194435,14867358048.324823,14864642145.506681,14822976317.562372,P
4,5,0.02,21610,9622145713.830238,9653830129.54752,9994611341.901508,10113855353.051094,10707984536.293844,10922462629.913181,11244522066.076815,15348317976.344212,15570536243.10744,15624083301.829748,15649376149.131994,15697130998.178743,15832572934.95753,15829824568.364563,15794252900.633856,15705523920.884851,15632518456.11708,P
5,5,0.02,21465,12245739016.66444,12626433652.954157,12702146075.710623,12824071594.632198,13177247528.057266,13271636353.537512,13296620917.135643,13441166523.95793,13939161876.742579,14043862709.737076,13885339924.153288,13813018531.035456,13879867413.431679,13863262954.231846,13727697367.281898,13791833585.621578,13778011185.445196,P
6,5,0.02,19967,11716451305.075546,11764822186.356686,12686483569.15585,12824078472.540419,12916647810.580338,13179524512.29054,13112740503.111301,13265317815.737059,13246163409.309141,13435062842.26322,13480832049.815683,13659169905.504421,13706005706.027876,13587754125.596424,13330052703.993986,13332296685.54619,12631104898.349197,P
7,5,0.02,18608,11450917498.021175,11643942663.282253,11827373429.818102,12875570261.038288,13272863551.341265,13430705883.625301,13460220297.826202,14251340517.05471,14327002191.382498,14563314479.213982,14846594569.148087,14859153038.62955,15190707418.060175,15074260704.072485,14911914742.2043,14739302474.032543,14765076830.79649,P
8,5,0.02,16579,9394116500.696007,10257091152.469023,11154799387.877604,12742150057.406744,13580743286.420166,14244496658.564325,14133826226.948538,14278701107.601696,14333335432.239876,14286264304.019133,14302107685.31226,14375763200.047045,14231313053.933502,14218770455.120443,14394742871.73112,14251416085.92599,14103600739.00607,P
9,5,0.02,12714,12097376441.137745,12101753659.195309,12425277987.536633,12587482437.790802,12682120803.674192,12822638969.721302,12892304098.868633,12934322271.598354,13293204332.020285,13672091557.446854,13789752807.642426,14250014778.438787,14494674825.131586,14593407265.571571,15084261204.191793,15175096869.542086,14944907602.89465,P
0,5,0.05,27954,11383769200.556309,11612871924.00645,11882691545.019808,12067080524.874346,12398729135.211721,12533386535.092718,12864316642.354958,13080316254.356073,14058811325.691132,13849745475.0099,14500081933.466057,14646261832.278402,14962104948.259462,15043597842.35961,14871076072.812479,14260447342.985401,14049512850.275154,P
1,5,0.05,26294,11737882460.534101,11851548123.000145,11993263834.47104,12276805221.106197,13040315956.990944,12916430609.058994,13356463061.322868,13708965857.266102,13502569271.133776,14240268159.728882,13934129738.148706,14060883596.077774,14062765768.764645,14263272681.318447,14663640333.31374,14505954418.612883,14394257931.652151,P
2,5,0.05,22774,10892646425.87638,11217602661.472752,11488648011.06982,12324724113.666235,12663844854.834642,12932367707.503416,13059797813.929497,13338839645.264355,13475103159.43995,13900004652.742096,13916847941.437277,14254080950.007555,14366330502.90521,14805288015.391113,14722333713.324255,14915344145.522427,14825051312.444798,P
3,5,0.05,22345,6709174530.146701,7007780646.725505,13556816096.489927,13735800971.548317,13376653675.368774,13408957072.608116,13615564487.10036,13758330734.32356,14730528542.945076,15025779135.892162,15174194077.09563,15324879976.080439,15637223795.498722,15472735325.47243,14864292152.25629,14861577949.438148,14819894292.840366,P
4,5,0.05,21610,9611219590.302984,9642885241.12132,9984039017.887308,10103218555.441614,10697017020.843357,10911393952.28847,11233473471.26455,15337717170.412102,15560219271.79694,15613758046.921242,15638945755.218695,15686690569.47078,15822140920.249561,15819184985.105186,15783569938.227816,15694835107.478815,15621827386.830385,P
5,5,0.05,21480,12259775943.364548,12640474634.654268,12716191463.410734,12838163208.33231,13191281939.757374,13285670765.237623,13310655328.835754,13454788627.878946,13952808036.156782,14057511971.052948,13899106754.063654,13826791858.04415,13893632326.440374,13876987757.21323,13741446225.756474,13805586595.09615,13791784279.453894,P
6,5,0.05,19970,11716451305.075546,11764822186.356686,12686483569.15585,12824078472.540419,12916647810.580338,13179524512.29054,13112740503.111301,13265317815.737059,13246163409.309141,13435062842.26322,13480832049.815683,13659169905.504421,13706005706.027876,13587754125.596424,13330052703.993986,13332296685.54619,12631104898.349197,P
7,5,0.05,18608,11450917498.021175,11643942663.282253,11827373429.818102,12875570261.038288,13272863551.341265,13430705883.625301,13460220297.826202,14251340517.05471,14327002191.382498,14563314479.213982,14846594569.148087,14859153038.62955,15190707418.060175,15074260704.072485,14911914742.2043,14739302474.032543,14765076830.79649,P
8,5,0.05,16579,9394116500.696007,10257091152.469023,11154799387.877604,12742150057.406744,13580743286.420166,14244496658.564325,14133826226.948538,14278701107.601696,14333335432.239876,14286264304.019133,14302107685.31226,14375763200.047045,14231313053.933502,14218770455.120443,14394742871.73112,14251416085.92599,14103600739.00607,P
9,5,0.05,12696,12097376441.137745,12101753659.195309,12425277987.536633,12587482437.790802,12682120803.674192,12822638969.721302,12892304098.868633,12934322271.598354,13293204332.020285,13672091557.446854,13789752807.642426,14250014778.438787,14494674825.131586,14593407265.571571,15084261204.191793,15175096869.542086,14944907602.89465,P
0,5,0.1,27936,11383769200.556309,11612871924.00645,11882691545.019808,12067080524.874346,12398729135.211721,12533386535.092718,12864316642.354958,13080316254.356073,14058811325.691132,13849745475.0099,14500081933.466057,14646261832.278402,14962104948.259462,15043597842.35961,14871076072.812479,14260447342.985401,14049512850.275154,P
1,5,0.1,26248,11703396772.066456,11816902339.78819,11958770272.049814,12242196981.48153,13005710405.319857,12881944920.591349,13322312895.706743,13674819544.649977,13468383008.737652,14206121847.112757,13899785579.008274,14023956732.601664,14025838905.288534,14226382508.870665,14626908057.610266,14469758455.490196,14358063972.529465,P
2,5,0.1,22741,10920177364.843695,11245237986.553787,11516066196.30187,12353284458.874384,12692440988.678207,12961088437.88261,13087790425.418129,13367266213.858528,13503629926.374668,13926267285.95156,13944734831.145077,14284218152.074469,14396410163.527777,14835335686.083767,14752578461.688362,14945077952.936213,14855851370.13544,P
3,5,0.1,22345,6670479054.250949,6969060115.268215,13517005522.501232,13694973048.563341,13335656251.974436,13367907224.991045,13574734867.736395,13717106829.253622,14688960561.45572,14985342669.961601,15131791644.722431,15282876419.041555,15595324536.931892,15431452757.868465,14823436219.640568,14820408196.839643,14779624563.26867,P
4,5,0.1,21643,9652951681.527636,9684748082.544498,10029472396.878996,10133512588.655651,10727576450.489584,10941905322.707466,11250835077.602285,15355065891.917595,15577816693.189024,15630301001.133911,15656074618.342695,15703627859.576115,15839064869.700975,15835461951.899778,15801562273.498535,15713993032.268143,15652286229.714243,P
5,5,0.1,21489,12244267430.848055,12625105011.70103,12698406264.478642,12842045264.558823,13194872051.566721,13289126036.259787,13327429152.290806,13471299071.028013,13969320255.743715,14076399992.050043,13917945589.618023,13845803290.222631,13912613596.245079,13895991680.613468,13758061877.888008,13821442436.08934,13794370925.048887,P
6,5,0.1,20019,11735877951.763468,11784059957.47496,12705721340.274128,12836778200.501356,12929505110.346626,13192372676.554905,13125592246.809977,13278402300.17439,13259281245.280893,13447952012.390684,13493724052.943146,13672014401.668678,13718846948.192133,13600598304.760681,13342788176.54683,13344914828.071081,12643723040.874086,P
7,5,0.1,18608,11439029689.301533,11632049007.805906,11815464229.120825,12863670907.502234,13260967037.703634,13418852480.282507,13447850092.08272,14238911506.720154,14315248411.990612,14551539072.010317,14834598544.490963,14846862109.821133,15178708466.487936,15070783784.649109,14908788174.017567,14735811802.370157,14761419488.895794,P
8,5,0.1,16605,9406004309.41565,10268984807.945372,11166708588.574877,12754049410.942797,13592639800.057796,14256350061.907118,14146196432.69203,14291130117.93626,14345089211.631763,14298039711.2228,14314103709.969387,14388054128.855463,14243312005.505741,14222247374.543818,14397869439.917852,14254906757.588373,14107258080.906765,P
9,5,0.1,12676,12097376441.137745,12101753659.195309,12425277987.536633,12587482437.790802,12682120803.674192,12822638969.721302,12892304098.868633,12934322271.598354,13293204332.020285,13672091557.446854,13789752807.642426,14250014778.438787,14494674825.131586,14593407265.571571,15084261204.191793,15175096869.542086,14944907602.89465,P
0,5,0.25,27193,11313449263.64158,11543388782.042238,11812900568.155466,11998116888.399717,12330076355.110157,12454279144.061625,12785507641.621786,13001585842.64263,13985541815.70165,13785833582.839317,14435491328.885237,14582660626.712353,14951654170.161516,15032912251.336388,14860765143.278654,14241985038.489214,14040773339.812569,P
1,5,0.25,25131,11571345788.39201,11678312449.020163,11792287591.939089,12082229627.26242,12785062768.152327,12733918255.382296,13167704035.841362,13512255247.563314,13311036650.13974,14028673157.410759,13725087835.650076,13824054662.654137,13651627411.680372,13848110795.949139,14248439327.92629,14098594922.626274,13976158990.175188,P
2,5,0.25,22450,10469151429.864029,10785908134.94698,11073946288.214033,11894299553.397902,12279066886.040667,12473333806.516966,12596054199.746107,12953621683.083147,13074482635.539907,13403434555.079851,13490262402.27774,13697073858.725924,13951215548.104744,14393342001.993578,14320159742.996853,14516562968.881977,14429581215.087244,P
3,5,0.25,22210,7124223016.220061,7438682273.907288,13996867206.0603,14174866269.122639,13816831050.257809,13860419253.02165,14074267534.526243,14009932763.822723,14999226105.769285,15369378410.673141,15449430851.085545,15746208216.396088,16050343830.210295,15886848424.254406,15269899522.414713,15263597258.39344,15179185966.003706,P
4,5,0.25,21850,9723717069.086662,9738556018.783724,10075813544.664825,10188047891.615814,10782165961.737726,11009882613.026503,11303064089.145044,15541145321.122168,15750543679.95186,15803732844.355108,15810141454.977417,15867011120.547873,16002923649.936623,15939036972.654095,15940360743.807045,15841985835.259804,15833505170.679346,P
5,5,0.25,21551,12081696167.361837,12474211092.725666,12557306956.36077,12702414228.975525,13068641061.774038,13152283307.258642,13209585316.943235,13352946321.47369,13849668101.927996,13984012930.92599,13836943701.829777,13761010637.004818,13812780876.341011,13840715129.974888,13666675413.376486,13736289335.441664,13701329333.248049,P
6,5,0.25,19952,12027336721.29039,12078926665.911064,12999011382.109966,13129896608.735403,13222646310.514412,13483614774.812191,13416828490.095533,13572788925.530554,13555704027.442305,13747064802.326258,13796780674.53989,13980739565.422329,14029658481.711311,13927855156.29393,13670111245.88498,13677026885.587599,12972898936.839815,P
