s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.25,0,offdiag,base,noise,90,-1.767326262244857e+17,-1.5905936360203713e+19,6.278031676088404e+17,-4.572512554194788e+17,-1.7935635209280317e+17,6382113770418054.0,1.2480135900347683e+17
0.25,0,offdiag,noise,FE,90,-2.0905653294822845e+17,-1.881508796534056e+19,5.436107852721315e+17,-4.8979566603837357e+17,-2.0654958491259853e+17,-1.635999927761138e+16,1.3083058417528512e+17
0.25,0,offdiag,noise,base,90,-1.7673262622448582e+17,-1.5905936360203723e+19,6.278031676088404e+17,-4.572512554194788e+17,-1.7935635209280317e+17,6382113770418054.0,1.2480135900347683e+17
0.25,0,offdiag,noise,noise,90,2.3586829486385936e+16,2.1228146537747343e+18,2.230217062290748e+17,-3.900835518388067e+16,-1.347044809121969e+16,2.341527377472595e+16,1.2398833091505482e+17
0.5,0,diag,FE,FE,10,5.794743280698026e+18,5.7947432806980256e+19,5.147227965340461e+18,1.7209314375911378e+18,1.9529138124078817e+18,7.340769371441573e+18,1.0588674877082698e+19
0.5,0,diag,FE,base,10,1.4322756378037501e+18,1.4322756378037502e+19,2.06794755671822e+18,-1.0504861859844053e+17,2.148921649355324e+17,2.3430551485169787e+18,4.3533286205328343e+18
0.5,0,diag,FE,noise,10,-4.1551712042026696e+18,-4.15517120420267e+19,1.2840534258729316e+19,-6.8775074778211e+18,-2.956182411472332e+17,2.7204922855342656e+17,1.163938859293291e+18
0.5,0,diag,base,FE,10,1.4322756378037501e+18,1.4322756378037502e+19,2.06794755671822e+18,-1.0504861859844053e+17,2.148921649355324e+17,2.3430551485169787e+18,4.3533286205328343e+18
0.5,0,diag,base,base,10,1.735091129164212e+18,1.735091129164212e+19,1.5419034296041766e+18,4.897235139147671e+17,6.867996006473588e+17,2.2014845841412956e+18,3.7309734359354644e+18
0.5,0,diag,base,noise,10,-3.2472490575704794e+17,-3.247249057570479e+18,1.6864161218570499e+18,-2.144863251725328e+18,-2.4859525388620058e+17,4.9719568383789754e+17,1.1703943811668375e+18
0.5,0,diag,noise,FE,10,-4.1551712042026696e+18,-4.15517120420267e+19,1.2840534258729316e+19,-6.8775074778211e+18,-2.956182411472332e+17,2.7204922855342656e+17,1.163938859293291e+18
0.5,0,diag,noise,base,10,-3.2472490575704794e+17,-3.247249057570479e+18,1.6864161218570499e+18,-2.144863251725328e+18,-2.4859525388620058e+17,4.9719568383789754e+17,1.1703943811668375e+18
0.5,0,diag,noise,noise,10,1.2284031375916409e+19,1.2284031375916409e+20,3.426997964524695e+19,3.946579731649805e+16,2.202395826783545e+17,2.7530604793803704e+18,1.5247214072132235e+19
0.5,0,offdiag,FE,FE,90,3.492375091149969e+18,3.143137582034972e+20,2.5489027564711854e+18,1.2427847449608443e+18,1.809235157504662e+18,4.5753822254800195e+18,7.948354261103134e+18
0.5,0,offdiag,FE,base,90,1.3708000373513812e+18,1.2337200336162431e+20,1.7640940272191025e+18,-3.773870896170785e+17,1.315908384959038e+17,2.2796691010811057e+18,3.7347810362644987e+18
