q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
0,38,0.02,29899,10640419753.690155,10955440314.792576,11280643564.654184,11975357714.681725,12877064350.373394,12925904651.726892,13088068225.18156,13414603007.31332,13645368740.787579,14094841447.323742,14368840037.737497,14535597517.94992,14905107751.073645,15168373140.250217,15035237904.347008,14869559640.890787,15047729871.768785,P
1,38,0.02,25658,11376253054.530201,11510900835.262495,11873749452.275452,12139071487.020706,12613552128.953627,12727008619.712194,12635727581.113926,12765943196.598848,12880382453.079493,13163319712.52828,14323590730.159927,15088871145.701284,15224635984.023293,15336254990.621851,15350245192.70328,15112667041.36187,14909771844.72371,P
2,38,0.02,24891,11432415235.76631,12076361023.797516,12346031291.838306,12696727361.797342,12891112775.876219,12520588953.460737,12652753916.956865,12789482362.331856,13046793723.334404,14618622264.10644,14754173876.548748,14701902640.500103,14686790297.052258,14336022652.34268,14608908779.334099,14520208300.298779,14238295344.698393,P
3,38,0.02,23615,9439697662.949398,9909391033.93572,10443331240.240852,10975922292.072315,11690410013.446938,13018412902.55731,13052330423.33624,13670305422.709747,14487886535.329403,15181804813.734135,15127701570.805046,15636893865.161121,15546774544.475414,15531901431.930042,15333213224.872746,14956159704.114756,14942252645.162071,P
4,38,0.02,22987,11156834488.880207,11548746723.260302,11780340385.31098,12154638347.859701,12736898727.109032,13035289274.996744,13013891676.534607,13430874592.04581,13955001883.24048,14132198857.907688,14213911810.514664,14347656284.671291,14448574205.157482,14553806795.292475,14840445259.609545,14862411954.444355,14690969797.15192,P
5,38,0.02,22692,10443027846.741514,10679915550.088531,10950096488.030575,11600123595.044218,11954389952.026737,12015081572.143847,12251208793.547369,12518995891.373573,12496907441.150845,12547463390.8447,12608947284.987495,12788809981.359657,12677655141.207117,12489024980.765944,12050833406.717903,11984749400.299719,11710999470.819256,P
6,38,0.02,18882,13274041823.592382,13321889386.019938,13722486574.8155,14191740409.962774,14249418678.850805,14246245339.762466,14536393201.409653,14915367796.446236,15164916144.519093,15442569196.249199,15656968421.7161,15910290309.504877,15608767095.950657,15681968304.133654,15762974507.063177,15822122452.705893,14944703244.582718,P
7,38,0.02,17862,10453348506.378084,10667546116.38805,11221238912.073702,11818767561.918457,11991047019.709925,11871297386.680546,12070848303.958189,13347151155.720081,13594363258.346474,13805542265.495031,14385618904.864283,14282614445.976423,14007015188.94148,14117609894.859917,13889056779.320831,15135879374.25008,14913687009.524794,P
8,38,0.02,14213,11870706809.61901,11883186840.86416,12571868435.721563,13085692616.994772,13211380256.810425,13092228360.331074,13304893309.749163,14513450377.22087,14745414250.85448,15073701400.686111,14775901319.75703,15121096100.99158,14907304936.674757,15042725746.35246,15064533264.67599,15082428897.92714,14309966513.333616,P
9,38,0.02,9611,10497391119.228119,10849039688.091227,11546693083.802639,12127921168.932474,13107383504.725142,13237273548.280315,13342666340.66707,13815187698.352093,14472740616.736496,14599511645.602596,14712295685.600092,14435087202.497524,14146088606.52901,14529066140.786234,14429880214.554209,14320643129.875578,15064773953.384928,P
0,38,0.05,29899,10368937017.984997,10779758247.11145,11157622521.56374,11959658859.408987,12890384146.696995,12906569559.512545,13024867089.998297,13428947906.395903,13748601087.927942,14258885147.436613,14594609784.373014,14823015542.24302,14987662349.686008,15340055885.985859,15262351014.428114,15051951006.296114,15163014667.806957,P
1,38,0.05,25611,11030820888.757177,11284982400.243427,11663908606.934631,12059452958.579243,12567921341.185211,12654450764.723282,12583030496.178484,12801074274.54583,12979667283.472673,13304511305.301886,14515719888.515522,15393162495.437246,15280454727.95946,15543513098.453497,15676177237.674152,15362367204.418709,15076283767.1536,P
2,38,0.05,24891,11132734542.94958,11808714842.765244,12174417006.041975,12715761970.609095,12850535833.818516,12528808076.783098,12642783745.80157,12862764286.418522,13156920645.46563,14721915362.78865,14979246928.213951,14879375444.112202,14644255569.454481,14545170938.738737,14867788831.119434,14813899281.469723,14412333118.162476,P
3,38,0.05,23609,9163958734.755226,9723184590.707909,10216742990.95156,10849619057.287464,11631835823.944456,12943608216.445076,13046958108.836756,13609455372.025562,14622153453.539204,15333995515.39438,15443016828.40902,15975058296.640873,15693156641.515406,15728109854.593012,15609411707.872253,15174563565.02624,15019578779.685219,P
4,38,0.05,22932,10845991148.37168,11286948449.5855,11625057350.8607,12117721214.037617,12720476598.484447,13008343594.0831,12982307402.984222,13400755283.94427,14010401634.340004,14298921853.54983,14460969919.253874,14620421514.56208,14462889156.868517,14709318726.648104,15078807769.739597,15151325987.8556,14936125760.367037,P
5,38,0.05,22805,10214343843.607504,10565712551.05566,10869735832.429789,11607130133.948479,11993301501.836168,12080189954.609066,12334197979.861216,12659504686.909708,12566398918.499748,12678279354.75052,12795791515.064175,12994997586.30866,12767835840.013083,12550667268.36405,12266433054.729664,12154548577.735111,11740762154.906847,P
6,38,0.05,18877,12515004492.105053,12449018365.631765,13070122594.776527,14011307724.84228,13989708890.889694,14132825963.938057,14496554265.929996,15045094983.254307,15491277523.602758,15882364991.335608,16098592017.631594,16588201431.356798,15866668495.95913,16070256369.938824,16483082824.400959,16556354844.80442,14505061852.673515,P
7,38,0.05,17862,10185432840.864222,10416635286.617048,11087969556.962183,11815634939.422796,11930827149.048626,11861729506.478542,12128537316.420311,13385350574.930433,13817387344.867434,14155016453.26167,14782565056.314678,14568560085.308172,13811511307.50117,14082306703.440355,13991183337.44186,15379139925.03914,14931732422.673065,P
8,38,0.05,14213,11425438535.073404,11447877515.461296,12169357425.483215,12927055248.58171,13108563454.95686,12973561394.277172,13171990850.188536,14492219897.213161,14879554578.19505,15285688792.429838,15061515693.484568,15452247433.483286,14919132803.567278,15236432415.062458,15482614414.079643,15525877370.841042,14708556936.077673,P
9,38,0.05,9611,10252876393.727299,10664842343.028284,11376917000.288492,12091177358.299503,13094124170.552141,13232659941.30811,13311705945.847467,13876235926.150877,14583994486.541912,14767129410.143728,14887597393.533495,14630985772.023283,14156547152.763609,14687858612.719904,14692631990.194582,14569723697.24738,15300069426.96753,P
0,38,0.1,29899,10034110406.561758,10585003271.203405,11019257184.949692,12001463518.733952,12981888541.649208,12941726452.524788,12983308244.042656,13497302759.18452,13970284992.330044,14589499123.08726,15031685119.164762,15360431912.206242,15175025396.781675,15675390443.1094,15724404621.29953,15450350474.104359,15493406736.409733,P
1,38,0.1,25529,10579283819.40813,11000614075.37075,11400606935.364727,11999713987.800846,12559673840.409658,12607629734.576256,12567491616.37912,12928897871.580929,13216718626.000544,13618828839.452898,14921365605.220478,15997993346.498209,15478827740.297157,16013726560.981853,16346839478.266153,15861287499.36781,15482698411.623787,P
2,38,0.1,24829,10757388588.944494,11509488030.270893,11998902535.787052,12816954287.58995,12838561209.724445,12583556880.95279,12678345893.962673,13032400191.266943,13398507510.768862,14956848410.02125,15426492980.797451,15240801115.544605,14713001110.373827,14967750915.984327,15389854800.16067,15401468567.899946,14813316057.388393,P
3,38,0.1,23553,8778227564.054743,9447033590.937424,9927054120.219065,10720669040.41905,11588023452.883726,12878524039.815426,13084600070.871017,13622125780.767628,14894543086.367826,15642720067.543772,16023158001.73716,16637923070.451797,16024815937.004896,16142650056.744703,16192609112.515415,15636338658.974329,15315152632.836752,P
4,38,0.1,22951,10465742307.553007,10972255165.048332,11442223833.523767,12139289109.840027,12763086349.510338,13040700416.507423,12996007081.205172,13448438839.756477,14184821916.926867,14647821091.061737,14949593536.606897,15125572396.994024,14527640366.899769,15038931683.746647,15540196090.36904,15667729554.962269,15416418437.844784,P
5,38,0.1,22919,9953053105.577871,10479206931.689745,10833035367.371794,11730352407.265543,12156757704.056166,12276045867.43901,12540005156.993895,12963293771.913097,12762774240.031363,13012683175.856007,13218469525.639782,13420251846.715687,13004659165.929646,12732992517.293173,12720568901.771679,12562530566.90245,11943503118.004051,P
6,38,0.1,18944,11403024224.531101,11192661200.236698,12109681470.486166,13759920369.249348,13605048671.89107,13973052018.821232,14455116877.077845,15293291355.428677,16077906009.294159,16679133289.489862,16924833126.710766,17832058613.46914,16341207190.753105,16772183411.605806,17802648495.620502,17903979647.92699,13891927515.994446,P
7,38,0.1,17862,9837545692.773186,10074381400.293697,10915325203.704668,11888449856.869566,11894623660.598272,11886385955.43652,12270561213.836262,13509175917.857239,14245703499.742125,14814893304.615606,15526031244.672447,15101553485.393948,13597651428.814543,14132697568.07307,14261152410.418634,15852437608.313494,15078274659.462364,P
8,38,0.1,14213,10782671457.736958,10829317928.124989,11585159176.825064,12723082761.808138,12988164015.695461,12817831329.96687,12995354613.049023,14494506145.288626,15137450985.52575,15681199587.382975,15580070451.564287,16074203469.958107,14977507641.196095,15607984457.794516,16263003658.822514,16371909452.727077,15472803067.533659,P
9,38,0.1,9611,9962684095.742603,10461263325.843578,11210409441.391624,12140488592.117311,13161772824.210262,13305310443.194944,13339104519.353489,14059566139.503386,14843379878.559679,15124276846.723051,15273956116.55533,15052714867.89605,14248692787.899843,15033684535.370821,15224833562.068785,15084223800.704391,15822671613.059916,P
0,38,0.25,29468,9911470171.321732,10770906129.094906,11241244963.34533,12812043000.813118,13896897739.506508,13535076244.46274,13314258345.098143,14092191568.316563,15035585451.972155,16090743610.004528,16902924049.01924,17580157358.465767,16227424712.555744,17174284070.174055,17766358043.019382,17318103748.36467,17340065965.52849,P
1,38,0.25,25285,10010292105.350498,10862818114.337294,11211182609.559412,12321365657.886877,12988505829.474941,12948296653.771023,12981010656.101326,13773800435.42206,14392238961.616098,15036388899.645863,16637031895.391123,18449156966.173214,16646063662.9027,18128572779.207905,19201750140.87778,17913576914.48119,17355724186.620358,P
2,38,0.25,24668,10364245429.568365,11340947227.331007,12031610095.95098,13582171192.952034,13098167225.597574,12864991062.942663,12902744857.55183,13697000249.749922,14360577415.665194,15912150728.907013,17089162844.73244,16562203167.259468,15326985620.963964,16632373875.208755,17442047931.417812,17690687751.21752,16591531038.866116,P
3,38,0.25,23421,8409636586.932019,9325928263.157106,9845885236.253502,11056359493.121262,12089300315.207455,13336601919.81277,13737838415.146746,14376214168.80347,16353824029.5014,17292564961.842247,18569862299.04226,19615572324.33507,17831558688.063206,18199132594.608177,18891755562.95129,17950451973.502583,17424717818.92084,P
4,38,0.25,23204,10082630399.61992,10743160805.688705,11445530488.846874,12821991645.528223,13536471877.204746,13751503965.398949,13548456835.113672,14273167717.42249,15335401594.036448,16287240142.124025,17068030029.3314,17236328443.836105,15273893191.452524,16646974625.672632,17629205599.22933,18017894569.208557,17570056830.243294,P
5,38,0.25,23039,9895018704.446167,10889482867.010092,11397902987.742552,12968689323.580082,13406968752.844172,13557884549.38435,13699911495.644312,14404749170.293253,13844329568.2805,14626137265.243114,15116900935.492826,15207336363.967913,14192298283.478458,13809124691.884052,14710801154.355536,14280655762.326584,13325590797.725805,P
6,38,0.25,19108,8908173738.66474,8562441999.441883,9974802143.766365,13297163553.96512,12641145071.225048,13619402675.216612,14394109907.592289,16149745122.883223,18038197377.326675,19459370975.76403,19885672224.79899,22381507321.4194,17956030905.201874,19169728884.386806,22633284818.85626,22872961736.977894,12825667373.374052,P
7,38,0.25,18267,9533312910.467764,9643321297.57883,10839456070.564032,12739244551.91089,12378352796.862518,12376020907.06224,13130910784.267397,14428077323.277084,16110034750.300804,17572526118.34949,18579104980.532074,17262893189.48099,13726310458.456562,15093703319.215298,15913925264.903069,17921076916.36078,16372320409.85338,P
8,38,0.25,14644,9580608515.29484,9763270671.263554,10550633526.850683,12667972376.810146,13222217765.081528,12938318401.862131,13049410015.061737,15035148618.48061,16407700068.943922,17421581167.41999,17736736656.478718,18779171044.52795,15623741898.648312,17298166271.32175,19544543096.654152,20040654454.8131,18775860166.84394,P
9,38,0.25,9206,9877222065.868654,10560438402.820246,11369727987.454668,13035812509.352545,13890170473.675186,13917292834.567684,13729460610.132685,14926017742.562572,15932219949.833797,16567058242.438253,16820264732.06951,16663272008.497631,14778007609.593616,16417950956.130531,17264068175.347588,17141041851.07228,18152575419.611385,P
0,38,0.5,28357,15980814426.903084,16465552006.507431,16783843699.77196,20379811078.504417,20087470617.242733,17311412345.45442,15961009683.588894,17140622263.770021,18904491186.561726,21162249473.188995,23033736477.84459,24587154177.523155,20363489556.216583,21849513937.706696,24105361129.076817,23300376836.476414,24104263806.255745,P
1,38,0.5,24594,19621855854.145897,23474915415.038666,15762595028.653093,14949995181.07397,15090552646.946512,14752402318.18768,15349509128.551245,16997206890.475266,17828325457.594345,18759953339.223244,20830963558.056698,25014998579.917973,20714962116.5007,24733594915.80206,28030351245.7781,23737710858.471806,22663667129.616497,P
2,38,0.5,24541,19626904711.452316,18821361952.10651,20117438979.711983,29095506179.870827,25780918420.049187,16263705858.231394,14727255747.2654,16013272995.736433,17847472259.38998,19299181948.989365,21958240637.00163,18758657062.16617,16311722406.07386,21111813665.207664,23403067145.44179,23734170226.403305,22460866770.904434,P
3,38,0.5,23419,10167014005.800415,11398886468.140017,11418681489.26326,13399625107.218914,14134411097.16385,14846870463.688934,15439735161.613977,17179339908.347967,21785375767.578495,23998989996.519535,26861677873.200268,30124495821.13852,24442901408.80483,25586707315.47635,27333518598.95123,26538784824.100807,27220810714.900818,P
4,38,0.5,21698,13029516596.649387,13562350992.492706,14679376678.04443,17478350876.683712,18312569511.188793,18367592413.39999,17155755777.845503,18570785716.32285,20460752726.698868,22043236368.356262,24087925904.365032,23906946027.05049,19304134128.44844,22766356558.634434,25573693833.27547,26440728541.592113,25219371873.554256,P
5,38,0.5,21481,23987047542.569237,26134341858.2438,17522359847.639797,20998905120.61695,21181053167.589672,21133774126.259045,19166932945.8429,20068834349.61806,17818499780.020588,19762856914.51214,20460887956.042263,20363686692.514988,19048099812.01659,17897428561.805313,21161063914.543316,18623520572.360256,17411729114.264328,P
6,38,0.5,19997,7028554649.929704,6592181733.910372,8265058658.333867,13898527421.029787,12170337262.487074,13844409591.422916,16149518114.868572,18935123753.90126,22645478837.32657,26600941292.154396,27516543541.8273,34170786535.47383,21777447484.220303,24430124901.683506,35110619769.59913,36325019455.60762,16219345112.628794,P
7,38,0.5,18957,14655260537.581154,12838830621.973978,14347288313.59586,19718025319.003017,17074025545.766619,16744554025.057964,17093253632.145382,18655519227.965,22394861692.43743,26346776544.21626,28254641237.359795,24443543510.40731,16985888288.252598,20672383388.265087,23251073749.255558,25560798809.414646,22749393424.864788,P
8,38,0.5,16376,11679460772.036657,11813964533.857267,11750683475.569098,15302858035.413107,16134025951.820284,16854192121.630938,15119808876.307878,17982283169.33946,20221168321.40138,22176654079.024216,23614748020.47571,26423433810.18315,18235404242.080246,22648837192.548058,29582297499.102695,32478168802.307163,29938464619.826,P
9,38,0.5,10890,15243914519.506441,15524290296.930317,16058443720.415945,21348852124.036304,19324784091.39631,18033607760.978058,17016672254.804255,19277991613.722668,21019365614.557983,22048297291.227276,22087975453.40715,21881892264.94583,17164906930.547726,21145382533.710983,23770134369.090748,24101530628.27351,26764270082.151955,P
0,39,0.02,201880,13582986704.805332,13703525432.57017,13755230967.90972,13877438986.906845,13516213062.625935,13468466569.130058,13412289630.999933,13544705454.587675,13738914972.971258,13780293537.146948,14044999405.490595,14305151149.851572,14341820898.116943,14532705406.703094,13798280216.992516,13775665462.121191,14322412726.316372,Q
1,39,0.02,5111,11935980796.280066,12436628223.432228,12897892613.670649,13205927120.725706,13875197564.125435,13803234234.930756,13967738379.360754,14073479631.412502,14148815412.599503,14521304384.237476,14428755115.056787,14351006070.736681,14368737162.666145,14377427752.77327,14401427975.183723,14501089108.124998,14206776000.958246,Q
2,39,0.02,1790,11646425628.23195,11980394280.545086,12378302064.781721,13088740228.374773,13420471322.550838,13636890774.104744,13871586392.160572,14157742930.438862,14451889892.438215,14859269904.149057,14667236075.068336,14738734978.621136,14543296589.653713,14468066337.496778,14652905814.096441,14519718136.113844,14404702897.345472,Q
3,39,0.02,799,11292461685.066992,11688056621.126518,12099019003.795555,12679254127.797266,13249487753.449936,13588576097.250149,13710063034.651154,14043518721.72746,14389007899.094595,14694866764.897263,14746590060.381483,14903273347.220371,14707601370.591599,15025641871.621649,15013811124.729982,14992967191.36771,14469190995.731085,Q
4,39,0.02,398,10310205540.742619,10774179294.5256,11732958133.506178,12422114000.17178,13127211724.596273,13201383757.577396,13051149880.187357,13367195274.333172,14201723405.349611,14322554131.527744,15174630201.236937,15451652576.833105,15778601734.81457,15687395590.327171,15855610906.724133,15540987883.489317,15644700252.134392,Q
5,39,0.02,176,9635684610.130884,10776501139.316755,11105348078.98332,11591460988.289652,12450347787.36081,12150088204.4907,12699269480.137287,13013072234.584696,13897449110.964874,14433376584.81559,15060780883.91502,14901043914.567228,15939420255.859161,16082505948.828453,16442721372.486975,17539916364.884144,17411869043.43302,Q
6,39,0.02,94,10946831448.457167,10917708937.411524,11091234138.679228,11992810214.467918,12533436722.961405,13159744046.174458,13348227913.937618,13464358562.055716,13912016286.22115,14295260273.995077,14366228859.613245,16019501557.673744,15764267916.967815,15922557874.550915,15858330128.927752,15773055981.484188,15705866138.89519,Q
7,39,0.02,43,10210790834.818356,10236188305.045315,11386477320.561083,12303299421.832687,12375564827.717419,12387448425.120642,12412038567.198349,13732258375.567541,14542587092.417337,14217650521.982649,15305407952.58208,15583482051.41489,15300696603.059608,15009019402.064356,15002362409.390337,14938729382.167389,14162452892.606295,Q
8,39,0.02,14,11334186126.42222,11378220732.009562,11474322028.723864,12990292362.393925,13015804576.784893,14070969249.411892,14077196223.192465,15250452863.764523,15376391544.942911,15381529928.164059,15413429161.096546,15403440436.87851,15239071583.148508,15327810832.318657,15425833268.032469,15409731158.250454,15340784171.910923,Q
9,39,0.02,5,5790597541.401915,5881845126.173687,6768345119.21935,6797884945.686797,6796970931.046598,6827786186.317145,6835904513.26143,13947778629.039082,15418612779.233574,15467748567.815502,15480289347.608082,15585055658.782667,22988333321.34758,23104039418.670345,23171875852.07932,22778336982.910435,22768170436.148266,Q
0,39,0.05,201882,13520094339.934122,13666582869.097403,13708315746.845821,13905601675.813532,13542430645.796366,13444190587.703552,13368580535.38717,13533496044.917759,13757667498.259882,13847688177.062208,14189095613.760061,14474715993.37267,14376709579.399054,14671742931.285612,13971296061.943472,13967891780.582098,14534127534.694592,Q
1,39,0.05,5110,11696551880.406553,12284353115.410465,12767738097.079874,13193899579.120802,13872538492.559385,13782475709.945448,13949198130.858488,14100019378.251144,14225788666.828518,14638000710.404522,14612474733.435162,14562476899.112017,14404715799.710466,14529141769.384485,14667007990.002954,14751692040.556528,14397853849.133377,Q
2,39,0.05,1790,11363567203.24511,11781781559.780315,12244745710.100122,13064836413.923191,13419788956.573341,13621964783.0498,13829442024.28845,14198421796.963385,14549541107.003952,15026319228.77486,14898623998.034628,14990948851.733393,14578163335.470957,14646468556.556671,14911588778.363482,14779245977.241508,14642116541.061771,Q
3,39,0.05,799,10981254019.195068,11501233547.554659,11946081486.306349,12643992266.95434,13278990534.8544,13633007004.077522,13713658697.170897,14130949713.997976,14520365848.293722,14901082111.192343,14992482853.712713,15164271243.573269,14775391184.870377,15198406595.244253,15254682249.492344,15199080742.502947,14617318840.996517,Q
4,39,0.05,397,10051684044.502161,10579711832.759943,11561755735.444809,12394984687.564758,13134648757.434526,13216148908.263947,13025057678.733622,13388420007.05179,14194873242.62544,14413902498.558064,15342159221.600193,15648704208.645771,15780795876.301638,15870094666.138212,16086214841.968754,15719870241.342644,15743919574.131454,Q
5,39,0.05,176,9217804657.219604,10445427053.08381,10908306675.8256,11531973793.285748,12377907434.09909,12136128581.919859,12642310377.849907,13041734578.34504,13948850417.67545,14642135230.831194,15266512982.076262,15179967214.031382,16035038963.14511,16304585685.294643,16759291010.704073,17835294217.649128,17655995411.74901,Q
6,39,0.05,94,10608651438.747555,10621155952.767456,10805776917.060389,11714027853.427105,12444171693.995792,13077830541.363468,13275622738.113703,13554656688.153246,14100765427.257463,14512496479.299526,14656648488.915133,16273469324.093369,15848566744.285631,16257040176.73543,16303319833.817097,16190972649.738552,15981201518.463608,Q
7,39,0.05,44,10317125480.688807,10399507218.583994,11580845158.078135,12717349594.423433,12852668748.496819,12883514652.95108,12944602897.142262,14178102440.720873,15007581809.21054,14874945560.72862,15903466308.632841,16390656686.123575,15774936984.546368,15805031089.256565,15787841526.158827,15662781742.508175,14664476306.376577,Q
8,39,0.05,13,10606902731.102116,10689100727.017204,10914325881.217384,12590048499.921867,12632933345.94881,13641462650.650131,13654576095.439964,14790358854.260794,15083750107.770546,15093672329.099482,15171102822.242405,15073751918.316362,14668016063.597755,14875364623.490961,15116970507.0326,15082394097.362722,14917699052.241558,Q
9,39,0.05,5,5629336354.750289,5853730271.667756,6818172916.679571,6897458587.98572,6893891629.968215,6971783028.034174,6993985662.058107,12612136736.822018,15668740187.129875,15800576609.416237,15831160164.598347,16105081468.122581,22784847040.517334,23218612694.825306,23399097784.62165,23485357738.60336,23459750958.724487,Q
0,39,0.1,201880,13535608757.261442,13709409497.625517,13727758800.06571,14054956460.855038,13677531765.773727,13491796044.805767,13379089668.725746,13600544448.63033,13871623428.215714,14043237826.46701,14519519114.547136,14846207387.43445,14514432842.00668,14985933133.7525,14357332391.226404,14378076056.732643,14991413722.361143,Q
1,39,0.1,5114,11401626185.242167,12119301389.938242,12625024713.428968,13245842096.941736,13943159589.453976,13820455869.156572,13989502041.461723,14228524219.242542,14430389041.00204,14925218848.323427,15032873439.765038,15027270578.915577,14569163940.887707,14888580699.759357,15229200111.312527,15288752547.2553,14847045303.52923,Q
2,39,0.1,1790,11047952177.276934,11592784837.097355,12123731046.348547,13132860235.18618,13508608187.066357,13675387213.795483,13848622676.501461,14334278912.405489,14776557559.990973,15366952985.605461,15342867995.874603,15472397666.595047,14691845767.527954,15008308980.76303,15415459449.672756,15291499854.81325,15153025494.334444,Q
3,39,0.1,798,10596440316.27653,11235486332.392664,11747899434.170845,12646438195.256922,13381698203.448849,13754440608.142546,13764687647.289127,14317630229.7424,14785452679.33113,15306511343.36715,15466755676.753412,15665910802.787426,14949276018.631124,15562158221.570282,15742569850.521524,15626195282.231182,15004321644.974,Q
4,39,0.1,396,9704824014.07218,10388883803.141367,11403558308.44844,12473111627.623083,13247949312.197779,13335035620.67701,13094961841.370255,13522784960.907293,14282811602.958178,14651078094.559195,15718321410.612951,16089273021.898335,15887442000.459194,16281482506.677227,16606493503.161083,16182310237.066172,16080787131.7137,Q
5,39,0.1,176,8645471603.803093,9974811905.085814,10634289815.488668,11504587967.926767,12322129802.47173,12167545505.75431,12618455574.554625,13142236357.679842,14104055651.25227,15062331353.03747,15689104297.960442,15707018703.106722,16255427464.91768,16765749884.661695,17385459452.80339,18414215223.581512,18176636708.718678,Q
6,39,0.1,94,10177428938.067268,10262860159.817461,10506477555.139723,11415829681.183455,12380496205.65236,12998968113.48164,13220864542.107517,13743679467.255524,14460197729.970982,14988095153.138817,15214619158.325882,16785973036.53232,16064711107.62019,16923615183.379555,17153952517.943275,17016175816.621101,16601091147.343788,Q
7,39,0.1,44,9895833377.828457,10057582497.661264,11276068819.355583,12762487451.402771,12985191366.339565,13046020527.451033,13160805446.715698,14259836571.026655,15177104764.356565,15277146481.384394,16266845725.702328,17048431409.156277,15946196011.026052,16416733131.99542,16375410558.244598,16220332936.902025,14939770003.392988,Q
8,39,0.1,13,10131432312.517248,10272153559.931358,10715057110.060858,12667736985.549189,12743574257.116453,13676823717.438421,13699043266.373672,14788043769.536678,15337973833.611687,15372344328.17717,15537266665.543425,15335043000.975937,14555188350.166542,14950204599.662083,15441372756.809868,15371964849.828613,15048225902.88816,Q
9,39,0.1,5,5370485649.684884,5807170501.835014,6915634796.83248,7094955018.76531,7082856677.744774,7241852918.267997,7293688680.584738,11399892159.271519,16139678652.20847,16437510605.52702,16496419603.574314,17088146813.690252,22607098484.42497,23693745278.576366,24084589258.389885,24748873381.454826,24697206782.63112,Q
0,39,0.25,201819,14435982126.96128,14548259327.585535,14389816217.322906,15178150385.147522,14703612909.91351,14192558002.282541,13923010343.65646,14320592792.457216,14721842149.04825,15156488087.57564,16119579284.056847,16585526917.342585,15453389869.539764,16510700745.816364,16185982105.610886,16255480386.183332,17138004872.383429,Q
1,39,0.25,5164,11366513512.755121,12391674643.152403,12897780047.07306,14086330677.623531,14745255359.070778,14454401005.996151,14611508639.555592,15065988897.216806,15495869371.63568,16340119116.6884,16948785262.833113,17033797435.445301,15562362878.893616,16525353998.479143,17615056740.255585,17633270394.58528,17034830529.652594,Q
2,39,0.25,1795,10829523250.681574,11674638647.967615,12306900259.930765,13935868074.099678,14324178416.805042,14312791939.537825,14385327051.266132,15242814577.590435,15925359633.677984,16875855003.244144,17271445001.058628,17547966147.334454,15561715738.360268,16688350305.253801,17624478351.04091,17574545258.844063,17521227153.824245,Q
3,39,0.25,804,10308795095.893068,11179531096.59859,11827253356.367697,13358785386.754683,14347047709.129381,14725641047.52361,14443893318.57187,15413785513.472214,16119983655.961134,17142585755.77467,17486128494.88674,17778140507.409054,15937549332.674532,17217448212.3858,17910330175.031673,17634501531.16507,17082739012.111313,Q
4,39,0.25,394,9410252016.107521,10603925216.850374,11662305114.821655,13481510646.099066,14252208865.664011,14317310290.628464,14017752679.405897,14600887090.86162,15224702975.188328,15938520017.902973,17495978996.032574,18087217794.8152,16804663396.761253,18211426271.983074,19053192451.653027,18588041709.619625,18195500752.119297,Q
5,39,0.25,179,7893284854.256774,9375923262.766964,10551254191.889355,12272444187.586956,12861835385.135052,12875078919.372047,13172142843.585835,14017713254.294445,15267663356.702927,17130567932.385252,17781266673.175728,17943696402.71629,17501002137.422947,18879170107.298218,20125166203.746525,21000736031.172096,20655128002.455025,Q
6,39,0.25,93,9428839519.77208,9761328358.614532,10275758422.300907,11276301782.879038,12616123646.814272,13034530504.660404,13288962596.817072,14439579043.145748,15754964570.432604,16896630915.818798,17338086622.94564,18869420003.632904,17155011393.774355,19647985067.966972,20448115581.392605,20416041958.733604,19492214532.164116,Q
7,39,0.25,43,9095529217.268776,9475258725.489994,10709399837.009813,13304253423.410522,13659072402.870451,13809966846.085258,13999934196.09822,14744090292.214268,15900865047.87397,16407322104.757849,17414559758.153896,18836232477.745758,16423971175.036573,17995730726.847153,17850796681.654175,17885526619.32693,16131634184.795918,Q
8,39,0.25,14,9263627080.666637,9497699582.022758,10603139307.063704,13520170034.065683,13681555685.837507,14329681159.831251,14329311113.009357,15375042748.304869,16548329351.700315,16778046715.329971,17284367731.142532,17193088165.735523,15472683502.198881,16425561826.033113,17796617992.955055,17570556276.20651,16736090143.08345,Q
9,39,0.25,5,4663185005.003503,5669701413.788606,7341278610.704817,8009573870.856586,7924599907.8759,8355472184.306743,8568376388.906456,10483782357.360958,18103409762.149822,19214274572.86358,19355286902.26583,21256378720.164818,23330277401.094154,25834181289.55251,27033977437.204777,29295758909.771324,29167778668.35572,Q
0,39,0.5,201859,21534957773.24684,20091156602.444424,19033182183.303802,20925199044.125668,19824966220.506104,18065573501.935516,17422705572.5654,18174765620.678085,18952875812.834213,19958296823.505165,22366638978.06501,23180132727.252464,19825518261.884743,22422387840.092007,23115455059.93161,23364191880.5452,25747500592.337864,Q
1,39,0.5,5187,17109596066.95389,17571340235.380375,16888335303.338346,19845571805.52428,19685155980.954807,18580055353.86896,18199232167.046547,19157387224.52817,19632088240.571365,21481056223.933907,23715089612.796062,23805735340.390614,19748329244.766975,22178967726.41914,25519335347.65958,25685464800.484734,25117625222.372055,Q
2,39,0.5,1771,16251018821.166647,16561354983.267326,16532076722.681688,19764895264.1239,19536156390.29889,18786175288.68322,17951312940.76617,19249112951.183327,20491182047.151802,22467280691.246796,23756650699.22634,24321125386.05626,19424435723.044464,22562496430.652187,24865710287.70764,25423549399.64901,26130371548.872772,Q
