time_window,ID,degree_size,total_vart,log_ID_degree
0,676980535,85,4124923,1.9294189257142929
0,676980808,57,35352557,1.7558748556724915
0,676981061,3,262643,0.47712125471966244
0,677011314,1,62442,0.0
0,677020158,2,16694,0.3010299956639812
0,677050049,1,2782,0.0
0,677071367,8,5542,0.9030899869919435
0,677080095,1,249,0.0
0,677080210,13,126780,1.1139433523068367
0,677080277,10,110646,1.0
0,677080434,6,1452257,0.7781512503836436
0,677080459,16,436136,1.2041199826559248
0,677080483,4,147485,0.6020599913279624
0,677080566,1,1274285,0.0
0,677110918,19,2167085,1.2787536009528289
0,677111650,1,94350,0.0
0,677120032,12,349453,1.0791812460476249
0,677120263,14,1197150,1.146128035678238
0,677120271,63,2013947,1.7993405494535817
0,677150203,2,53178,0.3010299956639812
0,677150237,3,423191,0.47712125471966244
0,677150328,6,1188354,0.7781512503836436
0,677180333,23,304690,1.3617278360175928
0,677180473,3,5543,0.47712125471966244
0,677180580,1,27406,0.0
0,677180598,24,506456,1.380211241711606
0,677220220,20,1107731,1.3010299956639813
0,677220360,4,296535,0.6020599913279624
0,677250052,1,678,0.0
0,677250169,6,396666,0.7781512503836436
0,677250201,47,591849,1.6720978579357175
0,677280216,8,2163102,0.9030899869919435
0,677280315,5,55722,0.6989700043360189
0,677280331,45,971191,1.6532125137753437
0,677280521,10,73614,1.0
0,677280869,38,796628,1.5797835966168101
0,677320194,12,109952,1.0791812460476249
0,677320343,2,3137,0.3010299956639812
0,677350019,16,75917,1.2041199826559248
0,677350076,52,4498515,1.7160033436347992
0,677350175,1,16281,0.0
0,677380115,13,1866232,1.1139433523068367
0,677380222,1,33474,0.0
0,677380263,8,50314,0.9030899869919435
0,677380511,13,213225,1.1139433523068367
0,677380834,1,2014181,0.0
0,677380982,4,40064,0.6020599913279624
0,678200627,2,234393,0.3010299956639812
0,678200767,35,9010615,1.5440680443502757
0,678202516,5,24478,0.6989700043360189
0,678202946,7,329348,0.8450980400142568
0,678203225,9,20975,0.9542425094393249
0,678203837,78,1418083,1.8920946026904804
0,678249806,39,182487,1.591064607026499
0,678404690,2,22434,0.3010299956639812
0,678500414,4,74807,0.6020599913279624
0,678500596,5,28213,0.6989700043360189
0,678500901,19,2388194,1.2787536009528289
0,678500984,4,2699362,0.6020599913279624
0,678501123,120,1705639,2.0791812460476247
0,678501461,1,294,0.0
0,678501511,1,3638,0.0
0,678501602,3,412,0.47712125471966244
0,678501917,180,5186689,2.255272505103306
0,678502279,4,229411,0.6020599913279624
0,678502444,3,44612,0.47712125471966244
0,678502733,2,173181,0.3010299956639812
0,678502956,8,230925,0.9030899869919435
0,678503178,1,65,0.0
0,678503186,32,116825,1.505149978319906
0,678503277,10,18045749,1.0
0,678503335,20,576332,1.3010299956639813
0,678800749,20,2055026,1.3010299956639813
0,679108571,37,166996,1.568201724066995
0,679200188,115,2025268,2.060697840353612
0,679200287,32,10068595,1.505149978319906
0,679200543,310,3236934,2.4913616938342726
0,679200741,26,2302527,1.414973347970818
0,679200857,156,3583392,2.1931245983544616
0,679800615,18,304637,1.255272505103306
0,679800680,11,1159700,1.041392685158225
0,679801886,88,11235754,1.9444826721501687
0,679802652,1,118148,0.0
0,679803544,1,199347,0.0
0,679803700,52,41820933,1.7160033436347992
0,679804302,92,230531630,1.9637878273455553
0,679805010,19,651263,1.2787536009528289
0,679847228,6,76269,0.7781512503836436
0,680201001,12,126799,1.0791812460476249
0,680201381,19,716751,1.2787536009528289
0,680802386,13,318498,1.1139433523068367
0,681042560,3,199553,0.47712125471966244
0,681062709,10,44652,1.0
0,681075883,29,149579,1.462397997898956
0,681079125,3,15079,0.47712125471966244
0,681080172,85,1142347,1.9294189257142929
0,681620449,5,163164,0.6989700043360189
0,681650131,1,19361,0.0
0,681720249,51,17673,1.7075701760979363
0,681913646,1,294,0.0
0,681920286,22,37273,1.3424226808222062
0,681980033,2,13673,0.3010299956639812
0,681980041,3,56731,0.47712125471966244
0,681980330,3,40175,0.47712125471966244
0,682000328,38,2016734,1.5797835966168101
0,682000831,1,1784,0.0
0,682001110,4,7427,0.6020599913279624
0,682001292,8,305419,0.9030899869919435
0,682001326,12,104118,1.0791812460476249
0,682001573,45,260597,1.6532125137753437
0,682003975,9,441208,0.9542425094393249
0,682004338,2,34252,0.3010299956639812
0,682006226,7,207004,0.8450980400142568
0,682007356,1,236,0.0
0,682007398,4,3144771,0.6020599913279624
0,682007596,10,108629,1.0
0,682007661,1,5122,0.0
0,682008073,10,7151,1.0
0,682008701,34,2869562,1.5314789170422551
0,682010228,47,15238368,1.6720978579357175
0,682010376,105,352526186,2.0211892990699383
0,682010608,8,80359,0.9030899869919435
0,682011440,87,5684588,1.9395192526186185
0,682012034,1,3158,0.0
0,682012349,12,2241715,1.0791812460476249
0,682012372,14,104684,1.146128035678238
0,682013503,1,15628,0.0
0,682013818,12,221470,1.0791812460476249
0,682013933,15,800428,1.1760912590556813
0,682014089,16,356968,1.2041199826559248
0,682014139,2,7952,0.3010299956639812
0,682014196,231,801244,2.3636119798921444
0,682014410,6,119684,0.7781512503836436
0,682015375,1,8161,0.0
0,682015573,9,2787033,0.9542425094393249
0,682015706,47,77092,1.6720978579357175
0,682016696,1,82082,0.0
0,682016936,79,772197,1.8976270912904414
0,682017629,2,66414,0.3010299956639812
0,682018221,19,1192,1.2787536009528289
0,682018866,4,39241,0.6020599913279624
0,682019229,3,73776,0.47712125471966244
0,682019484,3,57285,0.47712125471966244
0,682020672,4,522863,0.6020599913279624
0,682020797,6,26816,0.7781512503836436
0,682020946,47,4072221,1.6720978579357175
0,682021142,21,157879,1.3222192947339193
0,682022488,12,1161532,1.0791812460476249
0,682022561,2,1635,0.3010299956639812
0,682022967,2,219943,0.3010299956639812
0,682023015,37,113139,1.568201724066995
0,682024351,31,13132502,1.4913616938342726
0,682024856,6,183957,0.7781512503836436
0,682025069,10,349277,1.0
0,682025994,36,974216,1.5563025007672873
0,682026133,175,609761,2.2430380486862944
0,682026240,276,218249,2.4409090820652177
0,682026554,15,771019,1.1760912590556813
0,682029608,15,6573174,1.1760912590556813
0,682030267,11,271403,1.041392685158225
0,682030507,101,30859622,2.0043213737826426
0,682030564,2,234391,0.3010299956639812
0,682030598,9,370676,0.9542425094393249
0,682030895,112,65232534,2.0492180226701815
0,682031166,28,273636,1.4471580313422192
0,682031224,26,157447,1.414973347970818
0,682031315,7,337963,0.8450980400142568
0,682032719,14,2085918,1.146128035678238
0,682033519,9,4465914,0.9542425094393249
0,682035050,41,33807,1.6127838567197355
0,682035852,2,3942,0.3010299956639812
0,682036496,21,824611,1.3222192947339193
0,682036637,30,422480,1.4771212547196624
0,682037023,4,52640,0.6020599913279624
0,682037296,1,505,0.0
0,682037932,14,720012,1.146128035678238
0,682038260,23,1158640,1.3617278360175928
0,682038492,55,23762615,1.7403626894942439
0,682038674,2,104704,0.3010299956639812
0,682039896,24,2296849,1.380211241711606
0,682040183,1,12733,0.0
0,682040688,36,35317,1.5563025007672873
0,682041850,5,9725,0.6989700043360189
0,682041983,1,849,0.0
0,682042049,135,1211136,2.130333768495006
0,682043724,76,1258036,1.8808135922807914
0,682720693,12,772724,1.0791812460476249
0,682720719,3,3160294,0.47712125471966244
0,682750054,4,88471,0.6020599913279624
0,682750179,2,170711,0.3010299956639812
0,682780069,29,361664,1.462397997898956
0,682780150,64,3156997,1.806179973983887
0,682820592,9,77803,0.9542425094393249
0,682820758,4,4655,0.6020599913279624
0,682910229,20,1099773,1.3010299956639813
0,683650485,7,432311,0.8450980400142568
0,683680870,5,180220,0.6989700043360189
0,683780399,6,45360,0.7781512503836436
0,683820161,5,217070,0.6989700043360189
0,684200728,13,5999,1.1139433523068367
0,684500770,3,532602,0.47712125471966244
0,684800279,46,1545596,1.662757831681574
0,684800857,1,1053186,0.0
0,685420606,19,36245316,1.2787536009528289
0,685450058,2,4755,0.3010299956639812
0,685450132,2,5356,0.3010299956639812
0,685450157,42,462399,1.6232492903979006
0,685450181,147,5662694,2.167317334748176
0,685450322,5,103694,0.6989700043360189
0,685450348,3,186334,0.47712125471966244
0,685450371,29,198866,1.462397997898956
0,685450439,3,67044,0.47712125471966244
0,685450454,1,3092,0.0
0,685480089,14,383006,1.146128035678238
0,685480139,4,97619,0.6020599913279624
0,685520017,170,1168697,2.230448921378274
0,685520272,35,3707050,1.5440680443502757
0,685520413,10,119484,1.0
0,685520595,1,131357,0.0
0,685520637,1,8690,0.0
0,685521197,196,1952820,2.292256071356476
0,685550428,42,631565,1.6232492903979006
0,685550444,13,12123178,1.1139433523068367
0,685550535,12,9787753,1.0791812460476249
0,685550659,13,643500,1.1139433523068367
0,685550667,21,38215,1.3222192947339193
0,685620163,1,5112,0.0
0,685620783,7,23001,0.8450980400142568
0,685650269,12,104175,1.0791812460476249
0,685680159,81,864974,1.9084850188786497
0,685680357,9,12528,0.9542425094393249
0,685680381,6,59118,0.7781512503836436
0,685680415,7,711612,0.8450980400142568
0,685720278,5,73191,0.6989700043360189
0,685720328,34,2601854,1.5314789170422551
0,685720880,5,113881,0.6989700043360189
0,685720963,93,625424,1.968482948553935
0,685721045,207,2372899,2.315970345456918
0,685721243,1,153929,0.0
0,685721375,212,9111637,2.3263358609287517
0,685721409,10,7377,1.0
0,685722035,12,1457945,1.0791812460476249
0,685722654,4,114037,0.6020599913279624
0,685722662,470,2303585,2.6720978579357175
0,685741084,8,58531,0.9030899869919435
0,685750309,9,267484,0.9542425094393249
0,685750473,51,1091149,1.7075701760979363
0,685750515,12,1880412,1.0791812460476249
0,685750598,71,2244089,1.8512583487190752
0,685780363,44,397319,1.6434526764861874
0,685780520,14,209181,1.146128035678238
0,685780538,6,192851,0.7781512503836436
0,685780793,49,5103496,1.6901960800285136
0,685820524,101,835121,2.0043213737826426
0,685820672,13,150994,1.1139433523068367
0,685820904,18,887233,1.255272505103306
0,685821316,45,287035,1.6532125137753437
0,685821340,20,190964,1.3010299956639813
0,685821811,42,560488,1.6232492903979006
0,685880130,4,57127,0.6020599913279624
0,685880205,3,16689,0.47712125471966244
0,685880239,2,164778,0.3010299956639812
0,685880536,47,1834773,1.6720978579357175
0,685922486,8,2034130,0.9030899869919435
0,685980039,42,32729717,1.6232492903979006
0,685980054,8,595098,0.9030899869919435
0,685980120,3,44261,0.47712125471966244
0,686120304,54,353241,1.7323937598229686
0,686180092,1,206617,0.0
0,686250275,15,346953,1.1760912590556813
0,686320367,190,1136663,2.278753600952829
0,686320482,25,291762,1.3979400086720377
0,686410150,29,452116,1.462397997898956
0,686420191,89,2179994,1.9493900066449128
0,686450248,54,16706487,1.7323937598229686
0,686520164,3,19325,0.47712125471966244
0,686570953,1,4382,0.0
0,686612995,13,159268,1.1139433523068367
0,686620311,7,207752,0.8450980400142568
0,686650276,15,472800,1.1760912590556813
0,686720129,3,120424,0.47712125471966244
0,686720244,2,740,0.3010299956639812
0,686720277,1,509,0.0
0,686750167,11,29580,1.041392685158225
0,686812280,1,254045,0.0
0,686820044,1,11100,0.0
0,686820382,11,39642,1.041392685158225
0,686920117,1,335,0.0
0,686920364,25,343454,1.3979400086720377
0,687010918,1,646,0.0
0,687020016,142,612211,2.1522883443830563
0,687020214,11,1088282,1.041392685158225
0,687120055,1,7877,0.0
0,687120303,3,1755,0.47712125471966244
0,687120345,1,339922,0.0
0,687120352,3,21569,0.47712125471966244
0,687150276,109,4256481,2.037426497940624
0,687220012,1,485,0.0
0,687220137,180,832362,2.255272505103306
0,687220418,54,156728,1.7323937598229686
0,687220541,1,40827,0.0
0,687280107,22,1135503,1.3424226808222062
0,687280131,16,439574,1.2041199826559248
0,687280156,19,443926,1.2787536009528289
0,687280214,113,582925,2.05307844348342
0,687280255,2,42541,0.3010299956639812
0,687280271,2,33426,0.3010299956639812
0,687311688,2,1723,0.3010299956639812
0,687312124,6,521358,0.7781512503836436
0,687350033,2,15514,0.3010299956639812
0,688200187,32,425033,1.505149978319906
0,688200658,27,265209,1.4313637641589874
0,688200724,2,4835,0.3010299956639812
0,688200856,19,348226,1.2787536009528289
0,688201151,15,367996,1.1760912590556813
0,688201185,17,182342,1.2304489213782739
0,688201326,14,2103297,1.146128035678238
0,688201425,5,3662,0.6989700043360189
0,688201862,24,684157,1.380211241711606
0,688202613,17,28261669,1.2304489213782739
0,688202696,2,33505,0.3010299956639812
0,688203520,12,2024328,1.0791812460476249
0,688204239,3,186277,0.47712125471966244
0,688406024,2,1311,0.3010299956639812
0,688406420,1,24,0.0
0,688500230,46,856773,1.662757831681574
0,688500388,6,65901,0.7781512503836436
0,688500701,7,6549,0.8450980400142568
0,688500727,8,601194,0.9030899869919435
0,688500859,1,950620,0.0
0,688500974,3,6105,0.47712125471966244
0,688501022,47,2544200,1.6720978579357175
0,688501352,1,38061,0.0
0,688501360,3,678496,0.47712125471966244
0,688501394,1,538,0.0
0,688501428,1,4871670,0.0
0,688502483,4,43050,0.6020599913279624
0,688502723,11,211948,1.041392685158225
0,688502855,11,1523068,1.041392685158225
0,688578079,19,387145,1.2787536009528289
0,688800283,1,292471,0.0
0,689200285,9,47989,0.9542425094393249
0,689200442,1,20580,0.0
0,689500452,10,284863,1.0
0,689501187,1,86,0.0
0,689800423,331,155313415,2.519827993775719
0,689800514,23,347420,1.3617278360175928
0,689801116,27,4125306,1.4313637641589874
0,689801470,2,1574500,0.3010299956639812
0,689801686,21,579288,1.3222192947339193
0,689801710,8,15170,0.9030899869919435
0,689802171,22,242627,1.3424226808222062
0,689802429,3,92065,0.47712125471966244
0,689803062,8,524232,0.9030899869919435
0,689803419,17,8820037,1.2304489213782739
0,689803880,18,1598709,1.255272505103306
0,689803922,7,181995,0.8450980400142568
0,689803930,9,2235298,0.9542425094393249
0,689804599,1,2198,0.0
0,690200894,85,1028682,1.9294189257142929
0,690200910,76,3281150,1.8808135922807914
0,690501523,1,1527,0.0
0,690801840,3,14681,0.47712125471966244
0,691013254,12,221329,1.0791812460476249
0,691019566,11,98977,1.041392685158225
0,691020424,1,408259,0.0
0,691050769,8,47355,0.9030899869919435
0,691090534,4,470879,0.6020599913279624
0,691650030,12,97536,1.0791812460476249
0,691750046,4,31141,0.6020599913279624
0,691780324,1,2734,0.0
0,691820419,7,1375106,0.8450980400142568
0,691880041,1,34948,0.0
0,691920078,2,78268,0.3010299956639812
0,691920623,2,2820,0.3010299956639812
0,691940746,4,15702,0.6020599913279624
0,692001191,2,19591,0.3010299956639812
0,692001258,53,49656,1.7242758696007892
0,692002074,31,12654368,1.4913616938342726
0,692003460,5,23691,0.6989700043360189
0,692003536,1,171,0.0
0,692003601,1,117,0.0
0,692003718,11,64454,1.041392685158225
0,692004690,42,200951,1.6232492903979006
0,692004765,13,62266,1.1139433523068367
0,692004997,2,29554,0.3010299956639812
0,692005945,1,57626,0.0
0,692007420,1,52496,0.0
0,692008477,1,363,0.0
0,692008816,1,599,0.0
0,692011059,10,23969,1.0
0,692011257,4,60332,0.6020599913279624
0,692011455,57,15020221,1.7558748556724915
0,692011760,146,52485149,2.164352855784437
0,692012552,27,1282656,1.4313637641589874
0,692012727,8,326713,0.9030899869919435
0,692013584,3,38095,0.47712125471966244
0,692013717,2,37888,0.3010299956639812
0,692013873,1,20112,0.0
0,692015217,42,14119140,1.6232492903979006
0,692015266,14,6566580,1.146128035678238
0,692015514,1,463115,0.0
0,692015886,1,9118,0.0
0,692016264,40,1136025,1.6020599913279625
0,692017106,1,26329,0.0
0,692018211,3,62682,0.47712125471966244
0,692018575,1,417,0.0
0,692019326,45,446898,1.6532125137753437
0,692019565,5,122828,0.6989700043360189
0,692021181,1,49291,0.0
0,692021470,57,6467796,1.7558748556724915
0,692021538,4,3889,0.6020599913279624
0,692022049,2,301434,0.3010299956639812
0,692022064,8,48628,0.9030899869919435
0,692022080,8,21866,0.9030899869919435
0,692022213,27,1587764,1.4313637641589874
0,692022643,16,2239482,1.2041199826559248
0,692023021,1,389,0.0
0,692023278,30,63089317,1.4771212547196624
0,692023864,115,16421844,2.060697840353612
0,692024201,2,1758,0.3010299956639812
0,692025166,45,2836385,1.6532125137753437
0,692026610,152,41451,2.1818435879447726
0,692026958,10,17092260,1.0
0,692028095,157,169774,2.1958996524092336
0,692028103,8,5709072,0.9030899869919435
0,692028236,23,78437,1.3617278360175928
0,692029481,4,82442,0.6020599913279624
0,692029622,1,2925,0.0
0,692031115,52,4575324,1.7160033436347992
0,692031776,11,166505,1.041392685158225
0,692032246,49,1680843,1.6901960800285136
0,692032253,21,155461,1.3222192947339193
0,692032311,8,319970,0.9030899869919435
0,692032923,2,10201,0.3010299956639812
0,692032980,4,15151,0.6020599913279624
0,692033301,14,1697365,1.146128035678238
0,692033459,1,42530,0.0
0,692033806,4,11830,0.6020599913279624
0,692034945,45,3130976,1.6532125137753437
0,692035199,1,8131,0.0
0,692035314,37,360271,1.568201724066995
0,692035926,2,36085,0.3010299956639812
0,692035934,257,4158704,2.4099331233312946
0,692036015,9,32425,0.9542425094393249
0,692036163,60,230876,1.7781512503836436
0,692036874,17,2135978,1.2304489213782739
0,692037666,4,346627,0.6020599913279624
0,692039688,12,7535239,1.0791812460476249
0,692039696,98,8547279,1.9912260756924949
0,692040512,18,205510,1.255272505103306
0,692041163,5,172234,0.6989700043360189
0,692041585,258,359852,2.41161970596323
0,692041593,16,108388,1.2041199826559248
0,692041734,2,467696,0.3010299956639812
0,692041791,13,66133,1.1139433523068367
0,692041858,83,7780779,1.919078092376074
0,692042146,12,27723,1.0791812460476249
0,692042740,5,121586,0.6989700043360189
0,692045156,16,8477581,1.2041199826559248
0,692045404,15,164584,1.1760912590556813
0,692045511,60,1529703,1.7781512503836436
0,692046550,3,9240,0.47712125471966244
0,692046600,5,98318,0.6989700043360189
0,692046840,8,213445,0.9030899869919435
0,692046907,1,530163,0.0
0,692047087,15,271809,1.1760912590556813
0,692047186,6,1652390,0.7781512503836436
0,692047509,17,1237707,1.2304489213782739
0,692048408,9,1048913,0.9542425094393249
0,692048705,17,129245,1.2304489213782739
0,692049034,4,1232828,0.6020599913279624
0,692049786,10,410213,1.0
0,692050446,2,12244,0.3010299956639812
0,692050594,18,215874,1.255272505103306
0,692051394,7,64615,0.8450980400142568
0,692051642,1,86533,0.0
0,692051824,2,285,0.3010299956639812
0,692051857,2,3779,0.3010299956639812
0,692052079,19,1260890,1.2787536009528289
0,692720287,34,412033,1.5314789170422551
0,692720477,1,16007,0.0
0,692750037,26,206735,1.414973347970818
0,692780042,1,87567,0.0
0,692820681,7,134193,0.8450980400142568
0,692850084,9,194085,0.9542425094393249
0,692850308,12,753353,1.0791812460476249
0,692880057,7,141117,0.8450980400142568
0,692880545,22,310260,1.3424226808222062
0,692880818,1,489,0.0
0,693001091,8,4644459,0.9030899869919435
0,693620031,6,27022,0.7781512503836436
0,693620155,60,444151,1.7781512503836436
0,693620320,35,666321,1.5440680443502757
0,693620585,6,146728,0.7781512503836436
0,693621054,32,507308,1.505149978319906
0,693650137,9,4458977,0.9542425094393249
0,693650541,52,398856,1.7160033436347992
0,693714271,10,114139,1.0
0,693780124,4,15547,0.6020599913279624
0,693820367,2,187665,0.3010299956639812
0,693850059,2,3222,0.3010299956639812
0,694200163,5,377308,0.6989700043360189
0,694200452,15,165133,1.1760912590556813
0,694500059,5,307370,0.6989700043360189
0,694500091,4,81809,0.6020599913279624
0,694500729,3,297719,0.47712125471966244
0,694501479,3,243413,0.47712125471966244
0,694800160,4,6202,0.6020599913279624
0,694800582,5,3828039,0.6989700043360189
0,694800780,10,304869,1.0
0,694800913,1,328,0.0
0,694801127,27,2276820,1.4313637641589874
0,694801481,1,7931,0.0
0,695420653,1,1814,0.0
0,695421099,18,57200,1.255272505103306
0,695440776,20,166768,1.3010299956639813
0,695480160,25,889669,1.3979400086720377
0,695480244,71,376564193,1.8512583487190752
0,695580019,62,3364561,1.792391689498254
0,695581983,1,122063,0.0
0,695650036,3,49940,0.47712125471966244
0,695650994,16,232026,1.2041199826559248
0,695680413,14,1065459,1.146128035678238
0,695720987,12,37384,1.0791812460476249
0,695750224,29,6560019,1.462397997898956
0,695781054,2,4449,0.3010299956639812
0,695880039,3,78563,0.47712125471966244
0,695881052,4,9106,0.6020599913279624
0,695980359,16,594762,1.2041199826559248
0,696080399,112,78245886,2.0492180226701815
0,696120211,16,121848,1.2041199826559248
0,696220011,7,237231,0.8450980400142568
0,696220110,2,17519,0.3010299956639812
0,696221001,2,4515,0.3010299956639812
0,696321058,3,77872,0.47712125471966244
0,696380492,7,130639,0.8450980400142568
0,696480268,1,49213,0.0
0,696480458,10,18595,1.0
0,696520410,39,61790468,1.591064607026499
0,696520915,2,18974,0.3010299956639812
0,696711522,8,10494,0.9030899869919435
0,696820448,2,6670,0.3010299956639812
0,696850098,10,964222,1.0
0,696920354,1,3125,0.0
0,696980481,4,11012,0.6020599913279624
0,697012300,1,15440,0.0
0,697020519,5,2194711,0.6989700043360189
0,697020675,3,16947,0.47712125471966244
0,697080273,11,87905,1.041392685158225
0,697080661,17,107726,1.2304489213782739
0,697120327,7,105196,0.8450980400142568
0,697120764,12,377552,1.0791812460476249
0,697220432,9,78172,0.9542425094393249
0,697280410,2,10324,0.3010299956639812
0,697280790,1,29527,0.0
0,697320539,12,354815,1.0791812460476249
0,697380137,1,1652,0.0
0,697380269,3,113008,0.47712125471966244
0,698101003,3,51963,0.47712125471966244
0,698200177,19,1570520,1.2787536009528289
0,698200367,14,1198498,1.146128035678238
0,698201621,1,7519,0.0
0,698201969,2,6540,0.3010299956639812
0,698202785,1,679621,0.0
0,698202868,5,375122,0.6989700043360189
0,698202926,11,91175,1.041392685158225
0,698203874,5,2323903,0.6989700043360189
0,698204138,2,2469,0.3010299956639812
0,698204294,8,196822,0.9030899869919435
0,698205051,66,2262272,1.8195439355418688
0,698500014,2,508,0.3010299956639812
0,698500402,26,1092908,1.414973347970818
0,698500618,5,9072,0.6989700043360189
0,698501046,1,89,0.0
0,698501111,6,233542,0.7781512503836436
0,698501269,2,3063,0.3010299956639812
0,698501335,34,65063,1.5314789170422551
0,698501947,9,107921,0.9542425094393249
0,698502002,1,400,0.0
0,698502275,3,2565864,0.47712125471966244
0,698502333,1,1781,0.0
0,698502523,6,183525,0.7781512503836436
0,698502804,5,283428,0.6989700043360189
0,698503083,6,117522,0.7781512503836436
0,698503208,4,12739,0.6020599913279624
0,698503232,3,879203,0.47712125471966244
0,698503299,1,102156,0.0
0,698503331,1,176548,0.0
0,698503372,2,21350,0.3010299956639812
0,698503588,3,99289,0.47712125471966244
0,698800323,18,52980,1.255272505103306
0,698800455,3,56236,0.47712125471966244
0,698800935,17,15536198,1.2304489213782739
0,699200416,2,4466,0.3010299956639812
0,699201117,20,725867,1.3010299956639813
0,699201414,35,132527,1.5440680443502757
0,699403622,7,39804,0.8450980400142568
0,699800272,61,581321,1.7853298350107671
0,699800306,1,17621,0.0
0,699800918,3,169475,0.47712125471966244
0,699801171,1,639,0.0
0,699802583,12,753585,1.0791812460476249
0,699803359,9,488895,0.9542425094393249
0,699803425,2,21117,0.3010299956639812
0,699804852,5,205260,0.6989700043360189
0,699805149,8,125246,0.9030899869919435
0,699805446,12,125090,1.0791812460476249
0,699805651,9,55578,0.9542425094393249
0,699806121,29,914787,1.462397997898956
0,699806576,2,328924,0.3010299956639812
0,699806675,9,74972,0.9542425094393249
0,699806725,12,226357,1.0791812460476249
0,699806972,4,309040,0.6020599913279624
0,699807525,13,470207,1.1139433523068367
0,699809174,58,3101012,1.7634279935629373
0,699834156,24,764592,1.380211241711606
0,700200231,1,171369,0.0
0,700200983,24,67670771,1.380211241711606
0,700201106,1,44917,0.0
0,700201130,13,585569,1.1139433523068367
0,700300064,26,69335676,1.414973347970818
0,700500424,20,384310,1.3010299956639813
0,700501208,13,324526,1.1139433523068367
0,700501281,9,3582141,0.9542425094393249
0,700501745,2,34419,0.3010299956639812
0,700501760,38,358683,1.5797835966168101
0,700800097,27,4077020,1.4313637641589874
0,700800808,4,155130,0.6020599913279624
0,700801814,4,60627,0.6020599913279624
0,700802564,7,53123,0.8450980400142568
0,700802994,3,296138,0.47712125471966244
0,701001273,6,59225,0.7781512503836436
0,701004855,3,21298,0.47712125471966244
0,701012791,84,779220,1.9242792860618816
0,701034688,62,120815,1.792391689498254
0,701041253,4,316275,0.6020599913279624
0,701052458,26,513817,1.414973347970818
0,701054777,98,2224056,1.9912260756924949
0,701059032,4,78688,0.6020599913279624
0,701080301,3,8797,0.47712125471966244
0,701620163,1,5285,0.0
0,701621310,7,699124,0.8450980400142568
0,701621575,1,12311,0.0
0,701720252,2,125131,0.3010299956639812
0,701750101,2,4098,0.3010299956639812
0,701750176,18,33234,1.255272505103306
0,701813172,4,9623,0.6020599913279624
0,701820557,53,1910081,1.7242758696007892
0,701880494,2,13429,0.3010299956639812
0,701920225,4,698922,0.6020599913279624
0,701920332,1,522,0.0
0,701920589,1,13720,0.0
0,701970634,2,68801,0.3010299956639812
0,702000233,107,1644609,2.0293837776852097
0,702000522,18,158011,1.255272505103306
0,702001454,4,30912,0.6020599913279624
0,702001785,86,5856828,1.9344984512435677
0,702002932,102,7194227,2.0086001717619175
0,702003856,1,25211,0.0
0,702004425,6,117005,0.7781512503836436
0,702004706,7,564117,0.8450980400142568
0,702006297,4,7031762,0.6020599913279624
0,702006826,20,409001,1.3010299956639813
0,702007493,13,23917,1.1139433523068367
0,702007741,4,143418,0.6020599913279624
0,702008301,14,1784031,1.146128035678238
0,702008327,4,218022,0.6020599913279624
0,702008350,27,123961,1.4313637641589874
0,702008848,22,170681,1.3424226808222062
0,702009432,4,10645,0.6020599913279624
0,702009606,12,214077,1.0791812460476249
0,702010133,9,267476,0.9542425094393249
0,702010166,2,16532,0.3010299956639812
0,702010216,6,14818,0.7781512503836436
0,702011099,1,20050,0.0
0,702011164,6,237386,0.7781512503836436
0,702011297,4,17778,0.6020599913279624
0,702011503,6,189660,0.7781512503836436
0,702012121,34,83253,1.5314789170422551
0,702012766,2,90896,0.3010299956639812
0,702013822,1,172667,0.0
0,702013921,11,1571558,1.041392685158225
0,702014101,18,237836,1.255272505103306
0,702014812,5,4967,0.6989700043360189
0,702014960,19,348032,1.2787536009528289
0,702015165,15,11707,1.1760912590556813
0,702015751,1,7405,0.0
0,702015967,1,750,0.0
0,702016221,11,284995,1.041392685158225
0,702016585,127,23625007,2.103803720955957
0,702016783,8,122749,0.9030899869919435
0,702018805,4,68841,0.6020599913279624
0,702018912,3,10216,0.47712125471966244
0,702018979,16,7115364,1.2041199826559248
0,702019902,4,6519260,0.6020599913279624
0,702020256,9,143831,0.9542425094393249
0,702020314,102,751079,2.0086001717619175
0,702020322,7,358638,0.8450980400142568
0,702020488,48,1290266,1.6812412373755872
0,702020843,4,235555,0.6020599913279624
0,702020884,7,408181,0.8450980400142568
0,702021130,94,2841995,1.9731278535996986
0,702021817,30,1450406,1.4771212547196624
0,702021833,3,9699,0.47712125471966244
0,702022138,3,2778,0.47712125471966244
0,702023433,6,1426571,0.7781512503836436
0,702024001,4,137634,0.6020599913279624
0,702024308,3,37543,0.47712125471966244
0,702024795,2,128292,0.3010299956639812
0,702025362,2,5590,0.3010299956639812
0,702026121,127,1925754,2.103803720955957
0,702027491,1,3445162,0.0
0,702027624,7,21640,0.8450980400142568
0,702027897,325,5403112,2.5118833609788744
0,702028267,2,45915,0.3010299956639812
0,702029216,3,7547941,0.47712125471966244
0,702029331,30,34800,1.4771212547196624
0,702029893,8,7229,0.9030899869919435
0,702029976,28,7988940,1.4471580313422192
0,702030388,7,67743,0.8450980400142568
0,702031030,8,9598100,0.9030899869919435
0,702031386,1,686,0.0
0,702032194,2,34864,0.3010299956639812
0,702032392,7,32510,0.8450980400142568
0,702033465,1,98,0.0
0,702033697,1,3026,0.0
0,702034596,37,105672,1.568201724066995
